-BEGIN HEADER-
NASA/POWER CERES/MERRA2 Native Resolution Monthly and Annual 
Dates (month/day/year): 01/01/2021 through 12/31/2022 
Location: Regional 
Elevation from MERRA-2: Average for 0.5 x 0.625 degree lat/lon region = na meters
The value for missing source data that cannot be computed or is outside of the sources availability range: -999 
Parameter(s): 
WS50M     MERRA-2 Wind Speed at 50 Meters (m/s) 
-END HEADER-
PARAMETER,YEAR,LAT,LON,JAN,FEB,MAR,APR,MAY,JUN,JUL,AUG,SEP,OCT,NOV,DEC,ANN
WS50M,2021,48.25,-123.75,4.44,5.08,4.03,3.2,3.36,3.13,3.33,3.29,3.48,4.18,5.14,4.62,3.93
WS50M,2021,48.25,-124.25,5.0,5.32,4.51,3.4,3.42,3.35,3.14,3.22,3.76,4.67,5.52,4.85,4.17
WS50M,2021,48.25,-124.75,6.73,7.12,6.27,4.18,4.42,4.24,4.11,4.32,4.81,6.24,7.2,6.34,5.49
WS50M,2021,48.75,-116.75,2.9,3.49,2.88,3.35,3.05,2.84,2.71,2.87,2.92,3.21,3.22,3.18,3.05
WS50M,2021,48.75,-117.25,2.87,3.39,2.91,3.23,3.02,2.84,2.72,2.78,2.84,3.18,3.11,3.09,2.99
WS50M,2021,48.75,-117.75,2.87,3.38,2.99,3.24,3.07,2.93,2.78,2.85,2.85,3.14,3.04,3.1,3.02
WS50M,2021,48.75,-118.25,2.96,3.5,3.13,3.39,3.2,3.1,2.92,3.04,2.95,3.15,3.08,3.23,3.14
WS50M,2021,48.75,-118.75,3.31,3.79,3.43,3.61,3.41,3.31,3.14,3.23,3.2,3.41,3.45,3.54,3.4
WS50M,2021,48.75,-119.25,3.29,3.82,3.36,3.53,3.44,3.26,3.1,3.22,3.16,3.38,3.5,3.59,3.38
WS50M,2021,48.75,-119.75,3.29,3.94,3.42,3.56,3.56,3.3,3.17,3.33,3.19,3.36,3.7,3.6,3.45
WS50M,2021,48.75,-120.25,3.24,3.98,3.31,3.3,3.4,3.12,2.96,3.17,3.06,3.25,3.91,3.48,3.34
WS50M,2021,48.75,-120.75,3.17,3.85,3.0,2.76,2.94,2.68,2.45,2.7,2.74,3.05,3.96,3.25,3.04
WS50M,2021,48.75,-121.25,3.18,3.53,2.71,2.36,2.5,2.27,1.96,2.22,2.45,2.84,3.75,3.1,2.73
WS50M,2021,48.75,-121.75,3.48,3.5,2.92,2.57,2.46,2.23,1.86,2.16,2.54,3.04,3.93,3.3,2.83
WS50M,2021,48.75,-122.25,4.2,4.08,3.41,2.88,2.67,2.45,2.13,2.37,2.81,3.61,4.52,3.91,3.25
WS50M,2021,48.75,-122.75,4.88,4.95,3.9,3.16,3.05,2.8,2.73,2.82,3.09,4.15,5.06,4.63,3.76
WS50M,2021,48.75,-123.25,5.07,5.64,4.18,3.33,3.43,3.14,3.39,3.32,3.31,4.39,5.26,5.04,4.12
WS50M,2021,48.75,-123.75,4.44,5.5,4.12,3.43,3.58,3.33,3.59,3.54,3.46,4.19,4.96,4.59,4.05
WS50M,2021,48.75,-124.25,4.34,5.03,3.96,3.23,3.19,3.11,3.01,3.02,3.36,4.04,4.77,4.29,3.77
WS50M,2021,48.75,-124.75,5.2,5.67,4.69,3.41,3.39,3.33,3.05,3.19,3.74,4.74,5.46,4.85,4.22
WS50M,2022,45.75,-116.75,5.25,4.61,3.96,4.08,3.58,3.25,2.88,2.96,2.92,3.23,4.22,5.25,3.84
WS50M,2022,45.75,-117.25,5.55,4.98,4.31,4.48,3.91,3.55,3.09,3.27,3.34,3.54,4.57,5.53,4.17
WS50M,2022,45.75,-117.75,5.9,5.38,4.57,4.95,4.22,3.92,3.37,3.64,3.81,3.99,4.95,5.81,4.54
WS50M,2022,45.75,-118.25,6.4,5.86,4.8,5.46,4.59,4.35,3.76,4.04,4.27,4.49,5.36,6.16,4.95
WS50M,2022,45.75,-118.75,6.72,6.38,5.23,6.0,5.18,4.89,4.32,4.5,4.75,4.89,5.67,6.33,5.4
WS50M,2022,45.75,-119.25,5.84,6.3,5.43,5.91,5.53,5.25,4.73,4.84,5.02,4.9,5.69,6.04,5.45
WS50M,2022,45.75,-119.75,5.79,6.5,5.74,6.07,5.92,5.69,5.18,5.27,5.36,5.11,6.03,6.09,5.72
WS50M,2022,45.75,-120.25,5.51,6.35,5.68,5.97,5.94,5.77,5.26,5.32,5.37,5.03,6.09,5.93,5.68
WS50M,2022,45.75,-120.75,4.74,5.66,5.07,5.4,5.41,5.3,4.81,4.83,4.89,4.51,5.61,5.34,5.12
WS50M,2022,45.75,-121.25,4.0,4.71,4.05,4.45,4.39,4.34,3.98,3.94,4.03,3.75,4.66,4.45,4.22
WS50M,2022,45.75,-121.75,4.31,4.21,3.61,4.02,3.79,3.75,3.26,3.3,3.54,3.59,4.58,4.47,3.87
WS50M,2022,45.75,-122.25,4.59,3.9,3.51,3.91,3.55,3.52,2.95,3.0,3.31,3.47,4.64,4.65,3.75
WS50M,2022,45.75,-122.75,4.53,3.74,3.51,3.94,3.54,3.55,3.0,3.02,3.3,3.45,4.56,4.69,3.73
WS50M,2022,45.75,-123.25,4.46,3.84,3.63,4.09,3.75,3.8,3.29,3.27,3.45,3.63,4.51,4.75,3.87
WS50M,2022,45.75,-123.75,5.29,4.46,4.18,4.56,4.28,4.34,3.64,3.52,3.7,4.08,5.09,5.51,4.39
WS50M,2022,45.75,-124.25,7.01,6.07,5.72,5.88,5.68,5.81,5.01,4.66,5.08,5.69,6.64,7.4,5.89
WS50M,2022,45.75,-124.75,7.93,7.16,6.74,6.71,6.5,6.65,5.89,5.4,5.98,6.96,7.54,8.54,6.83
WS50M,2022,46.25,-116.75,5.05,4.82,4.26,4.55,3.93,3.77,3.21,3.37,3.31,3.56,4.43,5.05,4.1
WS50M,2022,46.25,-117.25,5.48,5.36,4.79,5.11,4.5,4.27,3.63,3.88,3.92,4.06,4.95,5.52,4.62
WS50M,2022,46.25,-117.75,5.86,5.74,5.19,5.6,4.95,4.72,4.03,4.33,4.5,4.59,5.4,5.84,5.06
WS50M,2022,46.25,-118.25,5.95,5.85,5.32,5.88,5.19,5.0,4.25,4.55,4.8,4.88,5.58,5.83,5.25
WS50M,2022,46.25,-118.75,5.34,5.67,5.28,5.87,5.32,5.09,4.12,4.54,4.7,4.66,5.29,5.32,5.09
WS50M,2022,46.25,-119.25,4.47,5.43,5.2,5.59,5.36,5.21,4.25,4.64,4.65,4.5,5.37,5.21,4.98
WS50M,2022,46.25,-119.75,4.51,5.61,5.36,5.65,5.56,5.42,4.64,4.9,4.92,4.77,5.58,5.14,5.17
WS50M,2022,46.25,-120.25,4.57,5.64,5.32,5.57,5.54,5.41,4.81,4.9,5.0,4.84,5.53,4.95,5.17
WS50M,2022,46.25,-120.75,4.32,5.24,4.85,5.1,5.1,4.97,4.48,4.46,4.63,4.42,5.08,4.62,4.77
WS50M,2022,46.25,-121.25,4.0,4.5,3.9,4.26,4.12,4.08,3.59,3.6,3.8,3.66,4.31,4.27,4.0
WS50M,2022,46.25,-121.75,4.24,3.98,3.45,3.91,3.58,3.57,3.02,3.11,3.4,3.38,4.24,4.33,3.68
WS50M,2022,46.25,-122.25,4.43,3.64,3.34,3.75,3.32,3.36,2.81,2.88,3.22,3.26,4.2,4.39,3.55
WS50M,2022,46.25,-122.75,4.36,3.47,3.35,3.74,3.32,3.37,2.84,2.91,3.18,3.27,4.12,4.38,3.52
WS50M,2022,46.25,-123.25,4.32,3.59,3.5,3.93,3.57,3.61,3.07,3.15,3.28,3.45,4.19,4.49,3.68
WS50M,2022,46.25,-123.75,5.11,4.25,4.04,4.43,4.16,4.16,3.48,3.43,3.58,3.91,4.91,5.23,4.22
WS50M,2022,46.25,-124.25,6.92,5.84,5.6,5.79,5.54,5.57,4.7,4.5,4.82,5.42,6.49,7.16,5.69
WS50M,2022,46.25,-124.75,7.98,7.02,6.71,6.67,6.41,6.43,5.57,5.24,5.75,6.73,7.5,8.44,6.7
WS50M,2022,46.75,-116.75,4.66,4.63,4.4,4.83,4.11,4.13,3.28,3.7,3.66,3.83,4.48,4.6,4.19
WS50M,2022,46.75,-117.25,5.39,5.44,5.23,5.7,4.93,4.89,3.85,4.32,4.36,4.51,5.33,5.41,4.94
WS50M,2022,46.75,-117.75,5.8,5.94,5.78,6.26,5.5,5.44,4.27,4.73,4.91,5.01,5.88,5.89,5.44
WS50M,2022,46.75,-118.25,5.57,5.91,5.84,6.3,5.63,5.56,4.33,4.79,5.06,5.09,5.9,5.8,5.48
WS50M,2022,46.75,-118.75,4.54,5.36,5.5,5.91,5.34,5.27,3.91,4.56,4.68,4.72,5.47,5.25,5.04
WS50M,2022,46.75,-119.25,4.06,5.14,5.21,5.6,5.31,5.18,4.1,4.61,4.46,4.57,5.29,5.05,4.88
WS50M,2022,46.75,-119.75,3.92,5.0,4.89,5.29,5.16,5.05,4.38,4.6,4.54,4.51,4.95,4.59,4.73
WS50M,2022,46.75,-120.25,3.82,4.9,4.6,4.97,4.93,4.85,4.54,4.44,4.49,4.32,4.51,4.11,4.53
WS50M,2022,46.75,-120.75,3.72,4.72,4.27,4.6,4.55,4.48,4.31,4.03,4.12,3.9,4.13,3.87,4.22
WS50M,2022,46.75,-121.25,3.85,4.3,3.69,4.07,3.85,3.78,3.32,3.19,3.41,3.38,4.0,4.21,3.75
WS50M,2022,46.75,-121.75,4.09,3.73,3.32,3.82,3.34,3.31,2.64,2.72,3.05,3.17,4.03,4.28,3.45
WS50M,2022,46.75,-122.25,4.29,3.48,3.29,3.77,3.26,3.22,2.5,2.71,3.0,3.2,3.96,4.34,3.42
WS50M,2022,46.75,-122.75,4.2,3.4,3.32,3.79,3.34,3.31,2.61,2.84,3.07,3.25,3.84,4.27,3.44
WS50M,2022,46.75,-123.25,4.08,3.53,3.4,3.9,3.53,3.52,2.86,2.99,3.18,3.34,3.89,4.27,3.54
WS50M,2022,46.75,-123.75,4.64,4.09,3.8,4.3,4.0,3.97,3.39,3.27,3.45,3.69,4.52,4.81,3.99
WS50M,2022,46.75,-124.25,6.48,5.52,5.3,5.59,5.24,5.21,4.48,4.29,4.49,5.02,6.09,6.65,5.36
WS50M,2022,46.75,-124.75,7.78,6.75,6.59,6.57,6.24,6.16,5.37,5.12,5.49,6.39,7.3,8.14,6.49
WS50M,2022,47.25,-116.75,4.48,4.44,4.34,4.81,4.14,4.2,3.3,3.78,3.74,3.88,4.24,4.34,4.14
WS50M,2022,47.25,-117.25,4.95,5.08,5.11,5.65,4.86,4.96,3.73,4.26,4.29,4.44,4.97,4.97,4.77
WS50M,2022,47.25,-117.75,5.23,5.57,5.64,6.23,5.37,5.49,4.01,4.6,4.75,4.87,5.53,5.47,5.22
WS50M,2022,47.25,-118.25,5.19,5.75,5.76,6.38,5.5,5.63,4.1,4.73,4.95,5.07,5.75,5.71,5.37
WS50M,2022,47.25,-118.75,4.75,5.52,5.54,6.22,5.29,5.42,4.08,4.73,4.79,5.05,5.67,5.71,5.23
WS50M,2022,47.25,-119.25,4.19,5.14,5.1,5.81,5.24,5.2,4.32,4.78,4.5,4.71,5.16,5.13,4.94
WS50M,2022,47.25,-119.75,3.73,4.7,4.51,5.23,4.91,4.88,4.41,4.61,4.38,4.29,4.43,4.28,4.53
WS50M,2022,47.25,-120.25,3.36,4.38,4.03,4.7,4.49,4.53,4.35,4.27,4.14,3.82,3.79,3.58,4.11
WS50M,2022,47.25,-120.75,3.26,4.21,3.7,4.28,4.05,4.12,4.02,3.74,3.73,3.43,3.54,3.41,3.79
WS50M,2022,47.25,-121.25,3.75,4.01,3.36,3.98,3.54,3.59,3.06,2.93,3.25,3.34,4.04,4.17,3.58
WS50M,2022,47.25,-121.75,4.14,3.55,3.14,3.76,3.11,3.06,2.28,2.39,2.82,3.14,4.05,4.3,3.31
WS50M,2022,47.25,-122.25,4.21,3.44,3.3,3.79,3.2,3.08,2.26,2.59,2.9,3.27,3.79,4.34,3.35
WS50M,2022,47.25,-122.75,3.98,3.39,3.31,3.79,3.28,3.2,2.4,2.77,3.05,3.32,3.59,4.16,3.35
WS50M,2022,47.25,-123.25,3.72,3.35,3.15,3.75,3.28,3.3,2.52,2.7,3.08,3.2,3.63,3.97,3.3
WS50M,2022,47.25,-123.75,3.98,3.59,3.33,3.95,3.48,3.52,2.84,2.71,2.97,3.12,3.95,4.32,3.48
WS50M,2022,47.25,-124.25,5.72,4.87,4.84,5.2,4.71,4.67,4.02,3.79,4.03,4.42,5.37,6.03,4.8
WS50M,2022,47.25,-124.75,7.26,6.21,6.32,6.33,5.91,5.75,5.03,4.78,5.12,5.87,6.79,7.67,6.09
WS50M,2022,47.75,-116.75,3.82,3.96,4.04,4.59,3.97,3.99,3.13,3.59,3.54,3.61,3.72,3.79,3.81
WS50M,2022,47.75,-117.25,3.95,4.24,4.44,5.02,4.31,4.41,3.35,3.87,3.78,3.89,4.01,4.05,4.11
WS50M,2022,47.75,-117.75,4.11,4.56,4.72,5.38,4.56,4.7,3.5,4.09,4.02,4.19,4.35,4.4,4.38
WS50M,2022,47.75,-118.25,4.3,4.83,4.84,5.61,4.67,4.81,3.65,4.23,4.2,4.42,4.69,4.81,4.58
WS50M,2022,47.75,-118.75,4.39,4.98,4.81,5.75,4.7,4.82,3.92,4.33,4.22,4.52,4.9,5.15,4.7
WS50M,2022,47.75,-119.25,3.81,4.59,4.52,5.52,4.79,4.76,4.11,4.47,4.06,4.23,4.48,4.6,4.49
WS50M,2022,47.75,-119.75,3.04,3.98,3.91,4.83,4.39,4.37,4.03,4.21,3.81,3.7,3.68,3.58,3.96
WS50M,2022,47.75,-120.25,2.66,3.61,3.39,4.15,3.85,3.9,3.72,3.71,3.47,3.21,3.09,2.92,3.47
