-BEGIN HEADER-
NASA/POWER CERES/MERRA2 Native Resolution Monthly and Annual 
Dates (month/day/year): 01/01/2021 through 12/31/2022 
Location: Regional 
Elevation from MERRA-2: Average for 0.5 x 0.625 degree lat/lon region = na meters
The value for missing source data that cannot be computed or is outside of the sources availability range: -999 
Parameter(s): 
WS50M     MERRA-2 Wind Speed at 50 Meters (m/s) 
-END HEADER-
PARAMETER,YEAR,LAT,LON,JAN,FEB,MAR,APR,MAY,JUN,JUL,AUG,SEP,OCT,NOV,DEC,ANN
WS50M,2021,36.25,-122.75,6.72,8.64,7.18,7.91,9.38,7.2,6.62,5.64,6.06,6.87,6.18,7.18,7.12
WS50M,2021,36.25,-123.25,7.23,9.43,7.78,8.56,10.53,7.85,7.59,6.55,6.78,7.55,6.77,7.54,7.84
WS50M,2021,36.25,-123.75,7.55,9.93,8.17,8.9,11.24,8.3,8.32,7.38,7.38,8.07,7.12,7.78,8.34
WS50M,2021,36.25,-124.25,7.77,10.19,8.52,9.04,11.64,8.54,8.75,8.14,7.93,8.44,7.34,8.1,8.69
WS50M,2021,36.25,-124.75,7.96,10.2,8.81,9.06,11.79,8.67,9.07,8.75,8.38,8.73,7.44,8.38,8.93
WS50M,2021,36.75,-119.25,3.55,3.15,3.07,3.02,3.43,3.3,2.93,2.84,2.95,3.17,2.84,3.64,3.16
WS50M,2021,36.75,-119.75,3.82,3.95,3.64,3.99,4.73,4.43,3.81,3.68,3.55,3.7,3.09,3.91,3.86
WS50M,2021,36.75,-120.25,4.16,4.79,4.38,4.97,5.85,5.38,4.56,4.5,4.26,4.28,3.43,4.16,4.56
WS50M,2021,36.75,-120.75,4.35,5.11,4.81,5.29,6.11,5.55,4.75,4.74,4.58,4.59,3.61,4.26,4.81
WS50M,2021,36.75,-121.25,3.96,4.5,4.46,4.64,5.36,4.96,4.27,4.18,3.88,4.34,3.25,4.13,4.33
WS50M,2021,36.75,-121.75,4.24,4.7,4.5,4.43,4.91,4.49,3.63,3.55,3.61,4.39,3.77,4.64,4.23
WS50M,2021,36.75,-122.25,5.25,6.43,5.71,5.91,6.82,5.6,4.71,4.27,4.56,5.42,4.77,5.85,5.44
WS50M,2021,36.75,-122.75,6.26,8.18,6.97,7.45,8.99,6.89,6.18,5.39,5.71,6.6,5.77,6.88,6.77
WS50M,2021,36.75,-123.25,6.96,9.3,7.78,8.35,10.48,7.74,7.39,6.46,6.62,7.51,6.52,7.43,7.7
WS50M,2021,36.75,-123.75,7.41,9.99,8.3,8.88,11.43,8.36,8.38,7.46,7.4,8.19,7.03,7.75,8.37
WS50M,2021,36.75,-124.25,7.71,10.31,8.69,9.07,11.84,8.64,8.87,8.29,8.08,8.63,7.3,8.06,8.78
WS50M,2021,36.75,-124.75,7.95,10.33,8.99,9.13,11.95,8.75,9.25,8.87,8.56,8.92,7.45,8.34,9.04
WS50M,2021,37.25,-119.25,3.78,3.5,3.48,3.33,3.44,3.36,3.0,3.1,3.17,3.4,3.16,4.0,3.39
WS50M,2021,37.25,-119.75,3.82,3.64,3.4,3.43,3.95,3.73,3.39,3.3,3.28,3.5,2.98,3.99,3.54
WS50M,2021,37.25,-120.25,4.02,4.14,3.83,4.17,4.95,4.65,4.24,4.08,3.91,3.92,3.11,4.22,4.11
WS50M,2021,37.25,-120.75,4.21,4.69,4.45,5.02,5.89,5.57,5.13,4.99,4.71,4.38,3.44,4.3,4.74
WS50M,2021,37.25,-121.25,4.21,4.98,4.82,5.17,6.07,5.57,5.05,4.99,4.65,4.58,3.5,4.25,4.82
WS50M,2021,37.25,-121.75,4.16,4.87,4.69,4.66,5.35,4.99,4.43,4.37,4.11,4.57,3.74,4.45,4.53
WS50M,2021,37.25,-122.25,4.91,6.03,5.55,5.55,6.5,5.51,4.75,4.5,4.52,5.25,4.48,5.44,5.24
WS50M,2021,37.25,-122.75,5.85,7.58,6.7,6.95,8.46,6.6,5.81,5.29,5.46,6.32,5.35,6.48,6.4
WS50M,2021,37.25,-123.25,6.65,9.01,7.71,8.24,10.42,7.76,7.26,6.49,6.58,7.5,6.17,7.23,7.58
WS50M,2021,37.25,-123.75,7.3,10.12,8.44,9.02,11.75,8.61,8.59,7.75,7.61,8.43,6.91,7.74,8.51
WS50M,2021,37.25,-124.25,7.71,10.53,8.87,9.21,12.12,8.9,9.18,8.63,8.32,8.87,7.27,8.02,8.96
WS50M,2021,37.25,-124.75,8.0,10.57,9.2,9.25,12.14,8.92,9.61,9.11,8.76,9.11,7.45,8.31,9.2
WS50M,2021,37.75,-119.25,4.17,4.21,4.29,3.94,3.79,3.74,3.11,3.4,3.4,4.11,3.6,4.87,3.89
WS50M,2021,37.75,-119.75,4.12,3.9,3.79,3.53,3.66,3.54,3.21,3.29,3.39,3.86,3.46,4.51,3.69
WS50M,2021,37.75,-120.25,4.19,3.86,3.61,3.55,3.97,3.81,3.52,3.45,3.52,3.84,3.32,4.46,3.76
WS50M,2021,37.75,-120.75,4.3,4.17,3.89,4.09,4.74,4.56,4.15,4.0,3.89,4.04,3.22,4.48,4.13
WS50M,2021,37.75,-121.25,4.49,5.0,4.72,5.09,6.0,5.55,5.13,5.03,4.76,4.51,3.55,4.48,4.86
WS50M,2021,37.75,-121.75,4.31,5.26,5.15,5.42,6.3,6.03,5.82,5.58,5.12,4.99,3.76,4.54,5.19
WS50M,2021,37.75,-122.25,4.62,5.71,5.45,5.49,6.42,5.81,5.31,5.1,4.91,5.17,4.19,5.0,5.26
WS50M,2021,37.75,-122.75,5.32,6.76,6.19,6.37,7.74,6.35,5.57,5.28,5.31,5.9,4.82,5.81,5.95
WS50M,2021,37.75,-123.25,6.26,8.39,7.4,8.01,10.15,7.77,7.1,6.58,6.55,7.28,5.64,6.8,7.32
WS50M,2021,37.75,-123.75,7.21,10.16,8.52,9.22,12.1,8.88,8.91,8.23,7.95,8.66,6.65,7.64,8.67
WS50M,2021,37.75,-124.25,7.75,10.78,9.04,9.41,12.48,9.1,9.67,9.12,8.68,9.1,7.2,7.99,9.19
WS50M,2021,37.75,-124.75,8.1,10.85,9.43,9.42,12.45,9.09,10.17,9.49,9.06,9.29,7.46,8.33,9.43
WS50M,2021,38.25,-119.25,4.32,4.71,4.61,4.29,4.07,3.93,3.06,3.47,3.48,4.51,3.87,5.44,4.15
WS50M,2021,38.25,-119.75,4.37,4.37,4.33,3.99,3.89,3.8,3.3,3.51,3.62,4.36,3.85,5.15,4.04
WS50M,2021,38.25,-120.25,4.5,4.07,4.01,3.66,3.83,3.66,3.38,3.39,3.57,4.2,3.72,4.93,3.91
WS50M,2021,38.25,-120.75,4.67,4.05,3.93,3.7,4.18,3.91,3.6,3.45,3.55,4.18,3.51,4.87,3.97
WS50M,2021,38.25,-121.25,4.65,4.55,4.36,4.61,5.38,5.14,4.92,4.58,4.29,4.37,3.28,4.7,4.57
WS50M,2021,38.25,-121.75,4.64,5.5,5.2,5.26,6.22,5.97,5.95,5.59,5.29,4.95,4.02,4.65,5.27
WS50M,2021,38.25,-122.25,4.48,5.55,5.24,5.07,5.95,5.57,5.2,5.05,4.97,4.9,4.21,4.58,5.06
WS50M,2021,38.25,-122.75,4.73,5.89,5.53,5.51,6.67,5.78,5.0,4.91,4.94,5.25,4.36,4.97,5.29
WS50M,2021,38.25,-123.25,5.62,7.2,6.56,7.02,8.96,7.13,6.37,6.09,5.97,6.48,4.89,5.96,6.52
WS50M,2021,38.25,-123.75,6.98,9.71,8.24,9.02,11.93,8.8,9.02,8.47,7.96,8.45,6.16,7.36,8.5
WS50M,2021,38.25,-124.25,7.75,10.87,9.13,9.49,12.68,9.13,10.14,9.55,8.92,9.22,7.08,8.03,9.33
WS50M,2021,38.25,-124.75,8.2,11.08,9.64,9.57,12.71,9.15,10.82,9.95,9.33,9.5,7.49,8.46,9.65
WS50M,2021,38.75,-119.25,3.95,4.62,4.31,4.2,4.13,3.84,3.1,3.44,3.46,4.22,3.57,5.03,3.99
WS50M,2021,38.75,-119.75,4.39,4.54,4.52,4.18,4.07,3.89,3.28,3.49,3.68,4.48,3.9,5.3,4.14
WS50M,2021,38.75,-120.25,4.75,4.33,4.47,3.95,4.03,3.8,3.38,3.46,3.76,4.54,4.07,5.24,4.15
WS50M,2021,38.75,-120.75,4.89,4.22,4.28,3.85,4.21,3.94,3.68,3.61,3.8,4.49,3.98,5.01,4.16
WS50M,2021,38.75,-121.25,4.91,4.41,4.36,4.41,4.96,4.87,4.8,4.38,4.14,4.61,3.45,4.79,4.51
WS50M,2021,38.75,-121.75,4.99,5.65,5.06,4.37,5.46,5.03,5.05,4.64,4.59,4.78,4.18,4.73,4.88
WS50M,2021,38.75,-122.25,4.72,5.74,5.21,4.38,5.3,4.8,4.35,4.29,4.52,4.71,4.44,4.54,4.75
WS50M,2021,38.75,-122.75,4.4,5.33,5.0,4.51,5.4,4.77,3.96,4.08,4.32,4.61,4.17,4.37,4.57
WS50M,2021,38.75,-123.25,4.6,5.57,5.17,5.22,6.61,5.47,4.83,4.77,4.67,5.07,3.99,4.69,5.05
WS50M,2021,38.75,-123.75,6.12,8.05,6.99,7.33,9.76,7.36,7.54,7.11,6.55,7.14,5.18,6.34,7.12
WS50M,2021,38.75,-124.25,7.56,10.45,8.86,9.06,12.19,8.68,10.08,9.47,8.65,8.94,6.81,7.88,9.05
WS50M,2021,38.75,-124.75,8.29,11.16,9.8,9.59,12.77,9.02,11.3,10.31,9.45,9.56,7.52,8.61,9.78
WS50M,2021,39.25,-119.25,3.65,4.59,4.22,4.19,4.3,3.99,3.38,3.57,3.63,4.02,3.23,4.47,3.93
WS50M,2021,39.25,-119.75,4.2,4.63,4.49,4.23,4.23,4.0,3.36,3.51,3.72,4.38,3.71,4.97,4.12
WS50M,2021,39.25,-120.25,4.62,4.47,4.52,4.05,4.08,3.87,3.32,3.45,3.78,4.52,4.02,5.08,4.15
WS50M,2021,39.25,-120.75,4.74,4.32,4.37,3.88,4.07,3.89,3.57,3.62,3.91,4.5,4.05,4.84,4.15
WS50M,2021,39.25,-121.25,4.95,4.47,4.48,4.29,4.62,4.65,4.56,4.24,4.3,4.79,4.02,4.77,4.52
WS50M,2021,39.25,-121.75,5.26,5.66,5.09,4.19,5.22,4.75,4.87,4.39,4.5,5.07,4.19,4.94,4.84
WS50M,2021,39.25,-122.25,5.03,5.83,5.34,4.24,5.17,4.49,3.98,3.92,4.4,4.84,4.48,4.66,4.7
WS50M,2021,39.25,-122.75,4.27,5.05,4.75,3.94,4.7,4.04,3.19,3.42,3.89,4.2,4.01,4.0,4.12
WS50M,2021,39.25,-123.25,3.79,4.39,4.09,3.73,4.7,3.96,3.4,3.53,3.51,3.92,3.26,3.68,3.83
WS50M,2021,39.25,-123.75,5.11,6.01,5.43,5.06,6.73,5.26,5.11,4.92,4.47,5.5,4.13,5.0,5.23
WS50M,2021,39.25,-124.25,7.21,9.57,8.3,8.23,11.07,7.87,9.7,9.0,8.03,8.31,6.37,7.4,8.42
WS50M,2021,39.25,-124.75,8.35,10.98,9.8,9.44,12.51,8.79,11.67,10.54,9.44,9.34,7.48,8.63,9.75
WS50M,2021,39.75,-119.25,3.65,4.66,4.2,4.22,4.39,4.17,3.54,3.55,3.71,3.94,3.08,4.14,3.93
WS50M,2021,39.75,-119.75,3.93,4.64,4.3,4.21,4.27,4.1,3.5,3.53,3.68,4.14,3.41,4.48,4.01
WS50M,2021,39.75,-120.25,4.24,4.44,4.35,4.08,4.08,3.94,3.37,3.45,3.7,4.28,3.7,4.66,4.02
WS50M,2021,39.75,-120.75,4.43,4.23,4.31,3.85,3.92,3.81,3.34,3.4,3.81,4.33,3.89,4.62,3.99
WS50M,2021,39.75,-121.25,4.68,4.39,4.34,3.86,4.08,4.06,3.72,3.57,4.03,4.5,4.18,4.67,4.18
WS50M,2021,39.75,-121.75,5.92,5.83,5.45,4.63,5.22,4.97,5.03,4.61,4.94,5.73,4.96,5.7,5.25
WS50M,2021,39.75,-122.25,5.45,5.99,5.63,4.56,5.34,4.68,4.19,4.17,4.53,5.1,4.81,5.0,4.95
WS50M,2021,39.75,-122.75,4.25,4.98,4.74,3.79,4.6,3.86,3.03,3.32,3.61,3.97,3.83,3.84,3.98
WS50M,2021,39.75,-123.25,3.51,3.9,3.71,3.09,3.93,3.32,2.71,2.96,2.99,3.49,2.92,3.28,3.32
WS50M,2021,39.75,-123.75,4.56,4.85,4.54,3.86,5.03,4.08,3.73,3.78,3.48,4.58,3.75,4.21,4.2
WS50M,2021,39.75,-124.25,6.86,8.5,7.67,7.3,9.71,7.16,9.03,8.4,7.4,7.56,5.9,6.78,7.69
WS50M,2021,39.75,-124.75,8.38,10.49,9.6,9.04,11.89,8.57,11.59,10.54,9.29,8.94,7.28,8.47,9.51
WS50M,2021,40.25,-119.25,3.84,4.64,4.19,4.37,4.43,4.32,3.57,3.46,3.75,3.98,3.11,4.13,3.98
WS50M,2021,40.25,-119.75,3.91,4.68,4.31,4.4,4.47,4.38,3.69,3.59,3.79,4.1,3.26,4.26,4.07
WS50M,2021,40.25,-120.25,4.06,4.61,4.41,4.31,4.4,4.29,3.65,3.6,3.84,4.22,3.46,4.4,4.1
WS50M,2021,40.25,-120.75,4.25,4.41,4.39,4.05,4.17,4.03,3.42,3.41,3.84,4.29,3.7,4.48,4.04
WS50M,2021,40.25,-121.25,4.63,4.43,4.43,3.91,4.06,3.94,3.3,3.32,3.94,4.45,4.14,4.75,4.11
WS50M,2021,40.25,-121.75,5.92,5.61,5.45,4.81,5.04,4.95,4.66,4.47,4.9,5.66,5.3,5.73,5.21
WS50M,2021,40.25,-122.25,5.11,5.31,5.21,4.44,4.94,4.55,4.06,4.09,4.25,4.77,4.61,4.68,4.67
WS50M,2021,40.25,-122.75,3.86,4.33,4.28,3.54,4.22,3.7,3.0,3.26,3.28,3.62,3.39,3.45,3.66
WS50M,2021,40.25,-123.25,3.33,3.62,3.51,2.89,3.63,3.17,2.52,2.83,2.83,3.29,2.77,3.1,3.12
WS50M,2021,40.25,-123.75,4.19,4.23,4.04,3.36,4.16,3.54,3.21,3.38,3.27,4.08,3.66,3.81,3.74
WS50M,2021,40.25,-124.25,6.69,7.57,7.11,6.38,8.32,6.4,7.89,7.45,6.69,6.9,5.49,6.25,6.93
WS50M,2021,40.25,-124.75,8.51,9.89,9.33,8.51,11.11,8.24,11.11,10.16,8.99,8.55,6.96,8.27,9.14
WS50M,2021,40.75,-119.25,4.09,5.07,4.49,4.71,4.65,4.65,3.84,3.71,3.99,4.29,3.31,4.48,4.27
WS50M,2021,40.75,-119.75,4.43,5.44,4.83,4.92,4.99,4.91,4.1,4.0,4.25,4.6,3.68,4.77,4.57
WS50M,2021,40.75,-120.25,4.75,5.52,5.01,4.91,5.08,4.87,4.1,4.06,4.37,4.79,4.05,5.01,4.71
