-BEGIN HEADER-
NASA/POWER CERES/MERRA2 Native Resolution Monthly and Annual 
Dates (month/day/year): 01/01/2021 through 12/31/2022 
Location: Regional 
Elevation from MERRA-2: Average for 0.5 x 0.625 degree lat/lon region = na meters
The value for missing source data that cannot be computed or is outside of the sources availability range: -999 
Parameter(s): 
WS50M     MERRA-2 Wind Speed at 50 Meters (m/s) 
-END HEADER-
PARAMETER,YEAR,LAT,LON,JAN,FEB,MAR,APR,MAY,JUN,JUL,AUG,SEP,OCT,NOV,DEC,ANN
WS50M,2021,43.25,-117.75,5.32,6.97,5.65,5.41,5.29,4.89,4.02,4.48,4.5,5.88,5.31,6.52,5.34
WS50M,2021,43.25,-118.25,5.34,7.36,5.64,5.47,5.34,4.97,4.1,4.47,4.5,5.82,5.35,6.54,5.39
WS50M,2021,43.25,-118.75,5.77,7.48,5.85,5.64,5.53,5.23,4.27,4.57,4.69,6.08,5.7,6.86,5.62
WS50M,2021,43.25,-119.25,6.16,7.74,6.22,5.95,5.89,5.55,4.54,4.89,4.99,6.36,6.14,7.2,5.96
WS50M,2021,43.25,-119.75,6.41,7.74,6.37,6.02,6.01,5.68,4.64,5.01,5.1,6.48,6.46,7.33,6.09
WS50M,2021,43.25,-120.25,6.46,7.51,6.33,5.88,5.86,5.54,4.52,4.83,5.02,6.41,6.6,7.28,6.01
WS50M,2021,43.25,-120.75,6.15,6.96,5.97,5.5,5.41,5.08,4.17,4.36,4.72,6.01,6.35,6.85,5.62
WS50M,2021,43.25,-121.25,5.18,5.86,5.07,4.76,4.55,4.28,3.61,3.74,4.14,5.08,5.3,5.67,4.76
WS50M,2021,43.25,-121.75,4.58,5.09,4.4,4.09,4.05,3.77,3.32,3.5,3.81,4.44,4.57,4.88,4.2
WS50M,2021,43.25,-122.25,4.44,4.18,3.94,3.55,3.62,3.37,3.1,3.31,3.53,4.02,4.36,4.37,3.81
WS50M,2021,43.25,-122.75,4.35,3.57,3.62,3.2,3.33,3.12,3.17,3.25,3.34,3.78,4.23,4.03,3.58
WS50M,2021,43.25,-123.25,4.26,3.47,3.48,3.08,3.23,3.09,3.45,3.29,3.3,3.72,4.11,3.88,3.53
WS50M,2021,43.25,-123.75,4.5,3.77,3.66,3.19,3.4,3.32,3.56,3.36,3.52,3.92,4.26,4.08,3.71
WS50M,2021,43.25,-124.25,6.34,5.28,5.3,4.36,4.91,4.74,5.62,4.84,4.88,5.45,5.9,5.81,5.29
WS50M,2021,43.25,-124.75,8.55,7.03,7.46,6.12,6.91,6.68,8.31,7.01,6.67,7.39,7.83,7.92,7.33
WS50M,2021,43.75,-116.75,5.06,5.28,5.19,4.63,5.16,4.68,4.04,4.46,4.23,5.27,4.47,5.36,4.82
WS50M,2021,43.75,-117.25,4.81,5.87,5.35,4.95,5.42,4.79,4.23,4.67,4.35,5.52,4.55,5.54,5.0
WS50M,2021,43.75,-117.75,4.69,6.41,5.39,5.16,5.42,4.85,4.27,4.66,4.39,5.59,4.75,5.74,5.1
WS50M,2021,43.75,-118.25,4.8,6.67,5.35,5.19,5.26,4.85,4.16,4.47,4.32,5.49,4.99,5.92,5.11
WS50M,2021,43.75,-118.75,4.95,6.5,5.31,5.15,5.17,4.85,4.17,4.34,4.28,5.33,4.95,5.8,5.05
WS50M,2021,43.75,-119.25,5.52,6.87,5.67,5.44,5.52,5.11,4.36,4.64,4.58,5.67,5.56,6.26,5.42
WS50M,2021,43.75,-119.75,6.17,7.2,6.03,5.67,5.79,5.34,4.52,4.87,4.81,6.1,6.28,6.82,5.79
WS50M,2021,43.75,-120.25,6.55,7.3,6.19,5.72,5.82,5.38,4.54,4.84,4.86,6.32,6.74,7.12,5.94
WS50M,2021,43.75,-120.75,6.4,7.04,5.97,5.47,5.47,5.05,4.29,4.5,4.68,6.09,6.66,6.91,5.7
WS50M,2021,43.75,-121.25,5.46,6.28,5.16,4.78,4.62,4.25,3.62,3.84,4.22,5.25,5.76,6.05,4.93
WS50M,2021,43.75,-121.75,4.54,5.12,4.2,4.0,3.82,3.55,3.03,3.35,3.74,4.37,4.73,5.03,4.12
WS50M,2021,43.75,-122.25,4.33,4.14,3.64,3.42,3.26,3.01,2.68,2.97,3.32,3.91,4.39,4.39,3.62
WS50M,2021,43.75,-122.75,4.32,3.65,3.41,3.15,3.02,2.79,2.8,2.88,3.16,3.79,4.3,4.08,3.45
WS50M,2021,43.75,-123.25,4.36,3.69,3.46,3.21,3.15,2.95,3.34,3.12,3.34,3.93,4.32,4.05,3.58
WS50M,2021,43.75,-123.75,4.68,4.05,3.83,3.51,3.62,3.46,3.98,3.58,3.82,4.25,4.59,4.27,3.97
WS50M,2021,43.75,-124.25,6.76,5.78,5.76,4.86,5.29,5.09,6.21,5.21,5.3,5.97,6.57,6.34,5.77
WS50M,2021,43.75,-124.75,8.71,7.29,7.66,6.3,6.94,6.74,8.27,6.97,6.81,7.74,8.36,8.18,7.51
WS50M,2021,44.25,-116.75,4.62,4.55,4.81,4.33,5.05,4.66,4.15,4.37,3.9,4.96,3.95,4.79,4.52
WS50M,2021,44.25,-117.25,4.28,5.15,4.94,4.62,5.44,4.82,4.54,4.73,4.05,5.09,3.81,4.6,4.67
WS50M,2021,44.25,-117.75,4.14,5.76,4.96,4.81,5.4,4.81,4.59,4.73,4.14,5.1,4.04,4.76,4.76
WS50M,2021,44.25,-118.25,4.31,6.04,4.88,4.72,4.99,4.6,4.2,4.33,4.05,4.97,4.51,5.16,4.72
WS50M,2021,44.25,-118.75,4.45,5.57,4.64,4.37,4.52,4.23,3.75,3.86,3.81,4.62,4.58,4.98,4.44
WS50M,2021,44.25,-119.25,5.21,5.91,4.98,4.64,4.75,4.32,3.72,3.99,4.02,5.06,5.4,5.61,4.79
WS50M,2021,44.25,-119.75,5.95,6.5,5.41,5.01,5.06,4.57,3.88,4.22,4.3,5.57,6.23,6.33,5.24
WS50M,2021,44.25,-120.25,6.35,6.78,5.6,5.19,5.16,4.68,3.98,4.29,4.43,5.82,6.66,6.64,5.45
WS50M,2021,44.25,-120.75,6.2,6.6,5.41,5.07,4.94,4.54,3.87,4.11,4.31,5.65,6.49,6.4,5.29
WS50M,2021,44.25,-121.25,5.39,6.26,4.88,4.7,4.48,4.1,3.49,3.75,4.03,5.12,5.79,5.84,4.81
WS50M,2021,44.25,-121.75,4.6,5.22,4.09,4.08,3.75,3.51,2.99,3.34,3.72,4.4,4.98,5.07,4.14
WS50M,2021,44.25,-122.25,4.37,4.3,3.54,3.53,3.2,2.99,2.74,2.94,3.35,3.99,4.55,4.41,3.65
WS50M,2021,44.25,-122.75,4.38,3.94,3.38,3.35,3.12,2.91,3.0,2.97,3.34,3.99,4.44,4.18,3.58
WS50M,2021,44.25,-123.25,4.53,4.13,3.6,3.54,3.46,3.26,3.67,3.39,3.7,4.3,4.61,4.36,3.88
WS50M,2021,44.25,-123.75,4.9,4.41,4.09,3.76,3.82,3.61,4.23,3.75,4.04,4.6,5.0,4.61,4.23
WS50M,2021,44.25,-124.25,6.93,6.08,6.03,5.05,5.38,5.21,6.25,5.24,5.41,6.37,7.03,6.63,5.97
WS50M,2021,44.25,-124.75,8.67,7.45,7.76,6.27,6.85,6.68,8.0,6.76,6.75,8.04,8.69,8.27,7.52
WS50M,2021,44.75,-116.75,4.19,4.08,4.28,3.95,4.4,4.21,3.94,3.92,3.67,4.66,3.96,4.45,4.15
WS50M,2021,44.75,-117.25,4.02,4.62,4.39,4.14,4.69,4.33,4.19,4.17,3.72,4.7,3.76,4.24,4.25
WS50M,2021,44.75,-117.75,4.13,5.26,4.51,4.27,4.7,4.31,4.19,4.17,3.79,4.69,3.97,4.38,4.36
WS50M,2021,44.75,-118.25,4.54,5.73,4.64,4.26,4.5,4.21,3.92,3.96,3.83,4.71,4.6,4.87,4.47
WS50M,2021,44.75,-118.75,4.98,5.72,4.72,4.23,4.32,4.07,3.6,3.75,3.84,4.76,5.21,5.23,4.53
WS50M,2021,44.75,-119.25,5.61,6.17,5.0,4.58,4.57,4.14,3.62,3.89,4.01,5.16,5.97,5.79,4.87
WS50M,2021,44.75,-119.75,6.12,6.7,5.28,4.94,4.84,4.34,3.86,4.08,4.23,5.49,6.6,6.28,5.22
WS50M,2021,44.75,-120.25,6.25,6.84,5.31,5.09,4.91,4.43,3.99,4.14,4.28,5.57,6.75,6.35,5.31
WS50M,2021,44.75,-120.75,5.84,6.47,4.98,4.95,4.69,4.29,3.88,4.0,4.08,5.31,6.3,5.91,5.05
WS50M,2021,44.75,-121.25,4.79,5.86,4.38,4.59,4.29,3.93,3.55,3.71,3.7,4.71,5.31,5.14,4.48
WS50M,2021,44.75,-121.75,4.39,5.24,3.93,4.13,3.73,3.53,3.11,3.39,3.61,4.3,4.96,4.83,4.08
WS50M,2021,44.75,-122.25,4.52,4.65,3.66,3.7,3.31,3.19,2.9,3.05,3.53,4.24,4.9,4.57,3.84
WS50M,2021,44.75,-122.75,4.7,4.45,3.63,3.61,3.36,3.22,3.23,3.17,3.7,4.44,4.94,4.55,3.91
WS50M,2021,44.75,-123.25,4.78,4.61,3.85,3.81,3.75,3.56,3.91,3.67,4.03,4.74,5.03,4.71,4.2
WS50M,2021,44.75,-123.75,4.98,4.76,4.24,3.88,3.94,3.75,4.26,3.87,4.09,4.82,5.26,4.82,4.39
WS50M,2021,44.75,-124.25,7.26,6.65,6.4,5.25,5.65,5.46,6.36,5.39,5.61,6.97,7.61,7.1,6.31
WS50M,2021,44.75,-124.75,8.78,7.9,7.98,6.28,6.98,6.78,7.88,6.78,6.85,8.54,9.15,8.5,7.7
WS50M,2021,45.25,-116.75,4.45,4.38,4.01,3.64,3.62,3.57,3.14,3.21,3.32,4.34,4.53,4.69,3.91
WS50M,2021,45.25,-117.25,4.68,4.92,4.28,3.86,3.87,3.78,3.4,3.47,3.5,4.53,4.72,4.81,4.15
WS50M,2021,45.25,-117.75,5.02,5.5,4.57,4.07,4.05,3.94,3.59,3.69,3.72,4.66,5.04,5.0,4.4
WS50M,2021,45.25,-118.25,5.59,6.15,4.96,4.35,4.3,4.16,3.8,3.94,4.03,4.92,5.7,5.44,4.77
WS50M,2021,45.25,-118.75,6.32,6.85,5.53,4.87,4.71,4.53,4.19,4.36,4.52,5.46,6.63,6.19,5.34
WS50M,2021,45.25,-119.25,6.49,7.27,5.72,5.28,5.04,4.74,4.64,4.66,4.8,5.77,6.9,6.46,5.64
WS50M,2021,45.25,-119.75,6.54,7.58,5.74,5.61,5.33,4.98,5.11,4.91,4.95,5.95,7.07,6.58,5.85
WS50M,2021,45.25,-120.25,6.17,7.47,5.47,5.65,5.36,5.01,5.23,4.91,4.81,5.83,6.82,6.35,5.74
WS50M,2021,45.25,-120.75,5.32,6.84,4.9,5.31,5.03,4.73,4.86,4.59,4.36,5.33,6.05,5.69,5.24
WS50M,2021,45.25,-121.25,4.18,5.75,4.1,4.59,4.36,4.09,4.11,4.0,3.74,4.45,4.88,4.66,4.4
WS50M,2021,45.25,-121.75,4.03,5.15,3.74,4.04,3.73,3.59,3.43,3.5,3.54,4.08,4.72,4.45,3.99
WS50M,2021,45.25,-122.25,4.48,4.94,3.71,3.74,3.43,3.35,3.09,3.18,3.6,4.34,5.05,4.62,3.95
WS50M,2021,45.25,-122.75,4.74,4.82,3.78,3.66,3.47,3.35,3.26,3.26,3.8,4.63,5.18,4.68,4.05
WS50M,2021,45.25,-123.25,4.73,4.8,3.95,3.75,3.75,3.55,3.81,3.66,4.02,4.79,5.13,4.66,4.21
WS50M,2021,45.25,-123.75,5.15,5.17,4.51,3.96,4.11,3.9,4.3,3.97,4.2,5.11,5.57,5.05,4.58
WS50M,2021,45.25,-124.25,7.48,7.2,6.7,5.3,5.84,5.63,6.35,5.47,5.78,7.46,8.08,7.48,6.56
WS50M,2021,45.25,-124.75,8.78,8.38,8.14,6.17,6.99,6.8,7.63,6.73,6.9,8.92,9.51,8.74,7.81
WS50M,2021,45.75,-116.75,4.88,5.1,4.16,3.87,3.5,3.49,2.81,3.05,3.25,4.17,5.14,5.03,4.03
WS50M,2021,45.75,-117.25,5.21,5.64,4.55,4.21,3.77,3.82,3.21,3.46,3.63,4.53,5.52,5.34,4.4
WS50M,2021,45.75,-117.75,5.61,6.12,4.94,4.55,4.1,4.19,3.73,3.91,4.06,4.87,5.93,5.6,4.79
WS50M,2021,45.75,-118.25,6.17,6.67,5.37,4.92,4.54,4.59,4.31,4.39,4.51,5.23,6.45,5.95,5.25
WS50M,2021,45.75,-118.75,6.7,7.5,5.89,5.42,5.11,5.07,5.0,4.93,5.02,5.78,7.01,6.51,5.82
WS50M,2021,45.75,-119.25,6.19,7.69,5.82,5.76,5.42,5.26,5.47,5.15,5.13,5.91,6.68,6.63,5.92
WS50M,2021,45.75,-119.75,6.01,7.94,5.84,6.14,5.76,5.57,5.9,5.41,5.39,6.15,6.8,6.8,6.13
WS50M,2021,45.75,-120.25,5.53,7.72,5.54,6.2,5.77,5.61,5.92,5.37,5.31,6.06,6.55,6.5,5.99
WS50M,2021,45.75,-120.75,4.64,6.87,4.82,5.74,5.29,5.2,5.39,4.93,4.73,5.44,5.67,5.59,5.35
WS50M,2021,45.75,-121.25,3.71,5.61,3.93,4.68,4.39,4.32,4.4,4.17,3.85,4.3,4.5,4.33,4.34
WS50M,2021,45.75,-121.75,3.73,5.04,3.58,3.96,3.76,3.69,3.7,3.64,3.59,3.9,4.51,4.24,3.94
WS50M,2021,45.75,-122.25,4.17,4.79,3.59,3.6,3.47,3.38,3.35,3.31,3.56,4.1,4.75,4.29,3.86
WS50M,2021,45.75,-122.75,4.37,4.67,3.69,3.48,3.46,3.32,3.4,3.34,3.66,4.32,4.82,4.27,3.89
WS50M,2021,45.75,-123.25,4.46,4.77,3.94,3.55,3.7,3.51,3.78,3.65,3.86,4.54,4.92,4.39,4.08
WS50M,2021,45.75,-123.75,5.34,5.47,4.75,3.89,4.2,3.97,4.23,3.93,4.25,5.33,5.89,5.24,4.7
WS50M,2021,45.75,-124.25,7.43,7.4,6.78,5.09,5.75,5.54,5.97,5.32,5.72,7.55,8.25,7.55,6.52
WS50M,2021,45.75,-124.75,8.63,8.58,8.16,5.89,6.76,6.61,7.11,6.5,6.73,8.95,9.62,8.75,7.69
WS50M,2021,46.25,-116.75,4.82,5.59,4.5,4.58,4.1,4.03,3.3,3.62,3.63,4.21,5.18,4.84,4.36
WS50M,2021,46.25,-117.25,5.31,6.28,5.09,5.14,4.54,4.56,3.97,4.22,4.28,4.81,5.85,5.47,4.95
WS50M,2021,46.25,-117.75,5.81,6.72,5.55,5.57,4.88,4.99,4.58,4.7,4.83,5.36,6.45,5.99,5.44
WS50M,2021,46.25,-118.25,6.15,6.94,5.74,5.74,5.07,5.19,4.91,4.87,5.07,5.66,6.73,6.25,5.68
WS50M,2021,46.25,-118.75,5.96,7.25,5.67,5.75,5.2,5.21,4.9,4.81,5.02,5.73,6.47,6.26,5.67
WS50M,2021,46.25,-119.25,5.22,7.11,5.35,5.8,5.36,5.19,4.93,4.77,4.83,5.6,5.88,6.25,5.51
WS50M,2021,46.25,-119.75,4.96,7.16,5.31,5.94,5.57,5.34,5.11,4.9,4.97,5.71,5.87,6.28,5.58
WS50M,2021,46.25,-120.25,4.65,6.95,5.13,5.92,5.52,5.32,5.14,4.87,4.93,5.66,5.76,5.97,5.47
WS50M,2021,46.25,-120.75,4.12,6.3,4.62,5.49,5.06,4.91,4.78,4.53,4.49,5.19,5.25,5.22,4.99
WS50M,2021,46.25,-121.25,3.61,5.27,3.81,4.46,4.13,4.03,3.92,3.83,3.7,4.18,4.46,4.2,4.12
WS50M,2021,46.25,-121.75,3.72,4.8,3.53,3.71,3.61,3.49,3.44,3.48,3.51,3.81,4.49,4.1,3.8
WS50M,2021,46.25,-122.25,4.05,4.5,3.53,3.34,3.34,3.21,3.17,3.21,3.46,3.89,4.61,4.01,3.69
WS50M,2021,46.25,-122.75,4.21,4.39,3.62,3.21,3.28,3.18,3.16,3.19,3.49,4.06,4.64,3.97,3.7
WS50M,2021,46.25,-123.25,4.34,4.61,3.88,3.32,3.48,3.38,3.44,3.44,3.67,4.32,4.81,4.19,3.9
WS50M,2021,46.25,-123.75,5.13,5.35,4.64,3.72,4.05,3.85,4.0,3.82,4.13,5.14,5.76,5.06,4.55
WS50M,2021,46.25,-124.25,7.19,7.39,6.68,4.87,5.58,5.3,5.63,5.2,5.58,7.35,8.1,7.41,6.35
WS50M,2021,46.25,-124.75,8.51,8.71,8.17,5.7,6.6,6.4,6.81,6.45,6.62,8.79,9.57,8.69,7.58
WS50M,2022,42.25,-116.75,6.15,6.13,6.59,6.93,6.37,5.51,4.96,4.19,4.84,4.53,6.09,7.11,5.78
WS50M,2022,42.25,-117.25,6.01,5.8,6.36,6.79,6.21,5.4,4.86,4.1,4.68,4.38,5.98,6.95,5.62
WS50M,2022,42.25,-117.75,5.72,5.35,6.01,6.56,6.01,5.18,4.69,3.86,4.41,4.04,5.72,6.66,5.35
WS50M,2022,42.25,-118.25,5.48,4.99,5.7,6.37,5.87,5.0,4.57,3.62,4.14,3.64,5.46,6.34,5.1
WS50M,2022,42.25,-118.75,5.61,4.99,5.6,6.35,5.93,5.06,4.65,3.66,4.11,3.5,5.43,6.12,5.08
WS50M,2022,42.25,-119.25,6.61,5.59,6.21,6.99,6.46,5.66,5.13,4.13,4.65,4.0,6.25,7.04,5.73
WS50M,2022,42.25,-119.75,6.43,5.38,6.0,6.72,6.27,5.59,4.89,4.03,4.52,3.95,6.03,6.79,5.55
WS50M,2022,42.25,-120.25,5.95,5.07,5.61,6.25,5.91,5.31,4.56,3.86,4.24,3.83,5.56,6.21,5.2
WS50M,2022,42.25,-120.75,5.68,5.0,5.32,5.93,5.68,5.11,4.4,3.84,4.09,3.88,5.29,5.78,5.0
WS50M,2022,42.25,-121.25,5.74,5.06,5.08,5.77,5.6,5.0,4.36,3.9,4.1,4.09,5.33,5.64,4.97
WS50M,2022,42.25,-121.75,5.02,4.46,4.38,5.03,4.91,4.42,3.82,3.59,3.71,3.66,4.68,4.92,4.39
WS50M,2022,42.25,-122.25,4.46,3.89,3.64,4.22,4.16,3.79,3.28,3.18,3.26,3.27,4.1,4.29,3.8
WS50M,2022,42.25,-122.75,4.04,3.45,3.12,3.61,3.62,3.33,2.88,2.84,2.86,2.89,3.67,3.88,3.35
WS50M,2022,42.25,-123.25,3.8,3.3,2.99,3.37,3.45,3.2,2.71,2.72,2.7,2.63,3.43,3.77,3.17
WS50M,2022,42.25,-123.75,3.82,3.69,3.28,3.62,3.76,3.48,2.8,2.92,2.95,2.8,3.41,3.95,3.37
WS50M,2022,42.25,-124.25,4.9,5.53,4.61,5.01,5.29,5.04,4.55,4.36,4.39,4.1,4.33,5.74,4.82
WS50M,2022,42.25,-124.75,6.16,7.84,6.27,6.58,7.17,6.91,6.87,6.36,6.27,5.98,5.34,7.53,6.6
WS50M,2022,42.75,-116.75,6.04,6.14,6.66,6.89,6.23,5.23,4.8,4.18,4.8,4.61,6.01,7.11,5.72
WS50M,2022,42.75,-117.25,5.85,5.74,6.36,6.7,6.07,5.18,4.74,4.12,4.71,4.42,5.84,6.94,5.55
WS50M,2022,42.75,-117.75,5.52,5.4,6.07,6.51,6.0,5.13,4.68,4.01,4.46,4.1,5.57,6.62,5.34
WS50M,2022,42.75,-118.25,5.46,5.34,5.94,6.51,6.07,5.18,4.66,3.94,4.23,3.83,5.51,6.46,5.26
WS50M,2022,42.75,-118.75,6.04,5.57,5.99,6.69,6.24,5.44,4.77,4.06,4.35,3.95,5.89,6.67,5.47
WS50M,2022,42.75,-119.25,6.51,5.76,6.25,6.9,6.45,5.75,5.01,4.38,4.68,4.22,6.27,7.2,5.78
WS50M,2022,42.75,-119.75,6.38,5.53,6.1,6.74,6.33,5.67,4.91,4.33,4.59,4.17,6.1,7.03,5.66
WS50M,2022,42.75,-120.25,6.07,5.2,5.79,6.4,6.07,5.37,4.63,4.1,4.3,3.99,5.75,6.65,5.36
WS50M,2022,42.75,-120.75,5.75,4.91,5.4,5.96,5.73,5.0,4.31,3.86,3.99,3.81,5.36,6.18,5.02
WS50M,2022,42.75,-121.25,5.3,4.56,4.8,5.34,5.27,4.63,4.04,3.7,3.76,3.71,4.89,5.4,4.62
WS50M,2022,42.75,-121.75,4.8,4.17,4.15,4.72,4.69,4.15,3.65,3.48,3.54,3.61,4.39,4.63,4.17
WS50M,2022,42.75,-122.25,4.64,3.93,3.58,4.1,4.09,3.69,3.27,3.22,3.31,3.46,4.12,4.34,3.81
WS50M,2022,42.75,-122.75,4.3,3.58,3.16,3.57,3.6,3.34,3.0,3.0,3.04,3.13,3.82,4.08,3.47
WS50M,2022,42.75,-123.25,3.86,3.24,3.0,3.31,3.39,3.22,2.86,2.84,2.8,2.74,3.53,3.82,3.22
WS50M,2022,42.75,-123.75,3.99,3.4,3.26,3.62,3.68,3.41,2.79,2.8,2.84,2.73,3.63,3.97,3.34
WS50M,2022,42.75,-124.25,4.86,4.91,4.25,4.64,4.85,4.68,4.16,3.92,4.03,3.82,4.33,5.46,4.49
WS50M,2022,42.75,-124.75,6.28,7.26,5.83,6.15,6.59,6.52,6.22,5.78,5.77,5.61,5.4,7.42,6.23
WS50M,2022,43.25,-116.75,4.95,5.23,6.02,6.29,5.59,4.59,4.34,3.95,4.48,4.14,5.28,6.26,5.09
WS50M,2022,43.25,-117.25,4.85,5.1,5.92,6.26,5.66,4.71,4.42,3.92,4.39,4.04,5.25,6.12,5.05
WS50M,2022,43.25,-117.75,4.81,5.1,5.82,6.26,5.82,4.91,4.53,3.95,4.25,3.88,5.21,5.89,5.04
WS50M,2022,43.25,-118.25,5.06,5.29,5.83,6.39,6.02,5.17,4.62,4.08,4.21,3.84,5.34,5.91,5.15
WS50M,2022,43.25,-118.75,5.66,5.53,5.89,6.56,6.14,5.48,4.75,4.34,4.43,4.01,5.71,6.34,5.4
WS50M,2022,43.25,-119.25,5.99,5.86,6.21,6.79,6.43,5.77,5.07,4.64,4.67,4.24,6.02,6.75,5.7
WS50M,2022,43.25,-119.75,6.3,5.89,6.28,6.89,6.53,5.85,5.15,4.72,4.71,4.42,6.25,7.0,5.83
WS50M,2022,43.25,-120.25,6.41,5.73,6.15,6.76,6.47,5.7,4.99,4.57,4.56,4.39,6.25,7.06,5.75
