STATEFP,COUNTYFP,COUNTYNS,GEOID,NAME,NAMELSAD,LSAD,CLASSFP,MTFCC,CSAFP,CBSAFP,METDIVFP,FUNCSTAT,ALAND,AWATER,INTPTLAT,INTPTLON,PARAMETER,YEAR,LAT,LON,JAN,FEB,MAR,APR,MAY,JUN,JUL,AUG,SEP,OCT,NOV,DEC,ANN,n,distance,feature_x,feature_y,nearest_x,nearest_y,ec_Unit Co,ec_Total C,ec_Total E,SolarP,SolarP_avg,ec_Total Consumption MMBtu,ec_Total Expenditure US Dollars
"06","055","00277292","06055",Napa,Napa County,"06",H1,G4020,,,,A,"1947606240","104444864","+38.5070999","-122.3259045",ALLSKY_SFC_SW_DWN,"2022",38.250000000000000,-122.250000000000000,2.820000000000000,4.260000000000000,5.210000000000000,6.480000000000000,7.690000000000000,8.180000000000000,7.970000000000000,7.200000000000000,5.710000000000000,4.450000000000000,3.130000000000000,1.930000000000000,5.420000000000000,"1",0.000000000000000,-122.250000000000000,38.250000000000000,-122.250000000000000,38.250000000000000,1.479,10353525.489969529211521,281220788.760241985321045,53.642,53.642,10353525.4899695,281220788.760242
"06","055","00277292","06055",Napa,Napa County,"06",H1,G4020,,,,A,"1947606240","104444864","+38.5070999","-122.3259045",ALLSKY_SFC_SW_DWN,"2022",38.750000000000000,-122.250000000000000,2.820000000000000,4.260000000000000,5.210000000000000,6.480000000000000,7.690000000000000,8.180000000000000,7.970000000000000,7.200000000000000,5.710000000000000,4.450000000000000,3.130000000000000,1.930000000000000,5.420000000000000,"2",0.000000000000000,-122.250000000000000,38.750000000000000,-122.250000000000000,38.750000000000000,1.479,10353525.489969529211521,281220788.760241985321045,53.642,53.642,10353525.4899695,281220788.760242
"06","089","01682610","06089",Shasta,Shasta County,"06",H1,G4020,,,,A,"9778892920","185816636","+40.7605142","-122.0435558",ALLSKY_SFC_SW_DWN,"2022",40.750000000000000,-122.250000000000000,2.640000000000000,4.000000000000000,4.890000000000000,5.890000000000000,7.120000000000000,7.950000000000000,8.039999999999999,7.330000000000000,5.490000000000000,4.490000000000000,2.590000000000000,1.620000000000000,5.180000000000000,"1",0.000000000000000,-122.250000000000000,40.750000000000000,-122.250000000000000,40.750000000000000,0.294,10003839.552613565698266,294280017.467302262783051,34.940,35.700,10003839.5526136,294280017.467302
"06","089","01682610","06089",Shasta,Shasta County,"06",H1,G4020,,,,A,"9778892920","185816636","+40.7605142","-122.0435558",ALLSKY_SFC_SW_DWN,"2022",40.750000000000000,-121.750000000000000,2.740000000000000,4.080000000000000,4.840000000000000,5.990000000000000,7.190000000000000,8.180000000000000,8.240000000000000,7.320000000000000,5.690000000000000,4.600000000000000,2.570000000000000,1.640000000000000,5.260000000000000,"2",0.000000000000000,-121.750000000000000,40.750000000000000,-121.750000000000000,40.750000000000000,0.294,10003839.552613565698266,294280017.467302262783051,36.459,35.700,10003839.5526136,294280017.467302
"06","053","00277291","06053",Monterey,Monterey County,"06",H1,G4020,,,,A,"8499609697","1267806850","+36.2401044","-121.3155781",ALLSKY_SFC_SW_DWN,"2022",36.250000000000000,-121.250000000000000,3.090000000000000,4.490000000000000,5.340000000000000,6.790000000000000,8.010000000000000,8.279999999999999,7.730000000000000,7.160000000000000,5.880000000000000,4.420000000000000,3.420000000000000,2.150000000000000,5.570000000000000,"1",0.000000000000000,-121.250000000000000,36.250000000000000,-121.250000000000000,36.250000000000000,0.946,31524216.526931647211313,569832544.154671072959900,53.314,53.314,31524216.5269316,569832544.154671
"06","053","00277291","06053",Monterey,Monterey County,"06",H1,G4020,,,,A,"8499609697","1267806850","+36.2401044","-121.3155781",ALLSKY_SFC_SW_DWN,"2022",36.250000000000000,-121.750000000000000,3.090000000000000,4.490000000000000,5.340000000000000,6.790000000000000,8.010000000000000,8.279999999999999,7.730000000000000,7.160000000000000,5.880000000000000,4.420000000000000,3.420000000000000,2.150000000000000,5.570000000000000,"2",0.000000000000000,-121.750000000000000,36.250000000000000,-121.750000000000000,36.250000000000000,0.946,31524216.526931647211313,569832544.154671072959900,53.314,53.314,31524216.5269316,569832544.154671
"06","053","00277291","06053",Monterey,Monterey County,"06",H1,G4020,,,,A,"8499609697","1267806850","+36.2401044","-121.3155781",ALLSKY_SFC_SW_DWN,"2022",36.750000000000000,-121.750000000000000,3.090000000000000,4.490000000000000,5.340000000000000,6.790000000000000,8.010000000000000,8.279999999999999,7.730000000000000,7.160000000000000,5.880000000000000,4.420000000000000,3.420000000000000,2.150000000000000,5.570000000000000,"3",0.000000000000000,-121.750000000000000,36.750000000000000,-121.750000000000000,36.750000000000000,0.946,31524216.526931647211313,569832544.154671072959900,53.314,53.314,31524216.5269316,569832544.154671
"41","023","01135851","41023",Grant,Grant County,"06",H1,G4020,,,,A,"11726925905","1893807","+44.4963261","-119.0140572",ALLSKY_SFC_SW_DWN,"2022",44.250000000000000,-118.750000000000000,1.880000000000000,2.950000000000000,3.820000000000000,4.810000000000000,5.450000000000000,6.800000000000000,8.039999999999999,6.510000000000000,4.830000000000000,3.650000000000000,1.910000000000000,1.250000000000000,4.330000000000000,"1",0.000000000000000,-118.750000000000000,44.250000000000000,-118.750000000000000,44.250000000000000,0.008,306932.653003864630591,6681828.258197304792702,3.592,3.636,306932.653003865,6681828.2581973
"41","023","01135851","41023",Grant,Grant County,"06",H1,G4020,,,,A,"11726925905","1893807","+44.4963261","-119.0140572",ALLSKY_SFC_SW_DWN,"2022",44.750000000000000,-118.750000000000000,1.880000000000000,2.950000000000000,3.820000000000000,4.810000000000000,5.450000000000000,6.800000000000000,8.039999999999999,6.510000000000000,4.830000000000000,3.650000000000000,1.910000000000000,1.250000000000000,4.330000000000000,"2",0.000000000000000,-118.750000000000000,44.750000000000000,-118.750000000000000,44.750000000000000,0.008,306932.653003864630591,6681828.258197304792702,3.592,3.636,306932.653003865,6681828.2581973
"41","023","01135851","41023",Grant,Grant County,"06",H1,G4020,,,,A,"11726925905","1893807","+44.4963261","-119.0140572",ALLSKY_SFC_SW_DWN,"2022",44.250000000000000,-119.250000000000000,1.880000000000000,2.940000000000000,3.800000000000000,4.830000000000000,5.620000000000000,6.730000000000000,7.990000000000000,6.620000000000000,4.990000000000000,3.690000000000000,1.910000000000000,1.190000000000000,4.360000000000001,"3",0.000000000000000,-119.250000000000000,44.250000000000000,-119.250000000000000,44.250000000000000,0.008,306932.653003864630591,6681828.258197304792702,3.701,3.636,306932.653003865,6681828.2581973
"41","023","01135851","41023",Grant,Grant County,"06",H1,G4020,,,,A,"11726925905","1893807","+44.4963261","-119.0140572",ALLSKY_SFC_SW_DWN,"2022",44.750000000000000,-119.250000000000000,1.880000000000000,2.940000000000000,3.800000000000000,4.830000000000000,5.620000000000000,6.730000000000000,7.990000000000000,6.620000000000000,4.990000000000000,3.690000000000000,1.910000000000000,1.190000000000000,4.360000000000001,"4",0.000000000000000,-119.250000000000000,44.750000000000000,-119.250000000000000,44.750000000000000,0.008,306932.653003864630591,6681828.258197304792702,3.701,3.636,306932.653003865,6681828.2581973
"41","023","01135851","41023",Grant,Grant County,"06",H1,G4020,,,,A,"11726925905","1893807","+44.4963261","-119.0140572",ALLSKY_SFC_SW_DWN,"2022",44.250000000000000,-118.250000000000000,1.880000000000000,2.950000000000000,3.820000000000000,4.810000000000000,5.450000000000000,6.800000000000000,8.039999999999999,6.510000000000000,4.830000000000000,3.650000000000000,1.910000000000000,1.250000000000000,4.330000000000000,"5",0.000000000000000,-118.250000000000000,44.250000000000000,-118.250000000000000,44.250000000000000,0.008,306932.653003864630591,6681828.258197304792702,3.592,3.636,306932.653003865,6681828.2581973
"41","011","01135848","41011",Coos,Coos County,"06",H1,G4020,,,,A,"4133733922","544707632","+43.1859095","-124.0941335",ALLSKY_SFC_SW_DWN,"2022",43.250000000000000,-124.250000000000000,1.820000000000000,2.790000000000000,3.650000000000000,5.060000000000000,5.480000000000000,6.040000000000000,6.570000000000000,5.630000000000000,4.390000000000000,2.710000000000000,1.940000000000000,1.200000000000000,3.940000000000000,"1",0.000000000000000,-124.250000000000000,43.250000000000000,-124.250000000000000,43.250000000000000,0.203,3245950.874857943039387,71481376.077959597110748,10.460,11.855,3245950.87485794,71481376.0779596
"41","011","01135848","41011",Coos,Coos County,"06",H1,G4020,,,,A,"4133733922","544707632","+43.1859095","-124.0941335",ALLSKY_SFC_SW_DWN,"2022",43.250000000000000,-123.750000000000000,1.810000000000000,2.720000000000000,3.520000000000000,4.690000000000000,5.410000000000000,6.170000000000000,7.150000000000000,6.690000000000000,4.710000000000000,3.370000000000000,1.790000000000000,1.110000000000000,4.100000000000000,"2",0.000000000000000,-123.750000000000000,43.250000000000000,-123.750000000000000,43.250000000000000,0.203,3245950.874857943039387,71481376.077959597110748,13.249,11.855,3245950.87485794,71481376.0779596
"53","031","01531936","53031",Jefferson,Jefferson County,"06",H1,G4020,,,,A,"4671633827","994992501","+47.8057075","-123.5270572",ALLSKY_SFC_SW_DWN,"2022",47.750000000000000,-124.250000000000000,1.120000000000000,2.100000000000000,2.990000000000000,4.480000000000001,4.790000000000000,5.050000000000000,5.490000000000000,5.080000000000000,4.190000000000001,2.490000000000000,1.490000000000000,0.870000000000000,3.350000000000000,"1",0.000000000000000,-124.250000000000000,47.750000000000000,-124.250000000000000,47.750000000000000,0.174,3358066.322200073860586,50594659.291810937225819,0.168,2.432,3358066.32220007,50594659.2918109
"53","031","01531936","53031",Jefferson,Jefferson County,"06",H1,G4020,,,,A,"4671633827","994992501","+47.8057075","-123.5270572",ALLSKY_SFC_SW_DWN,"2022",47.750000000000000,-122.750000000000000,1.170000000000000,2.030000000000000,2.910000000000000,4.160000000000000,4.550000000000000,5.250000000000000,6.590000000000000,5.980000000000000,4.440000000000001,2.830000000000000,1.480000000000000,0.820000000000000,3.530000000000000,"2",0.000000000000000,-122.750000000000000,47.750000000000000,-122.750000000000000,47.750000000000000,0.174,3358066.322200073860586,50594659.291810937225819,3.186,2.432,3358066.32220007,50594659.2918109
"53","031","01531936","53031",Jefferson,Jefferson County,"06",H1,G4020,,,,A,"4671633827","994992501","+47.8057075","-123.5270572",ALLSKY_SFC_SW_DWN,"2022",47.750000000000000,-123.750000000000000,1.170000000000000,2.030000000000000,2.910000000000000,4.160000000000000,4.550000000000000,5.250000000000000,6.590000000000000,5.980000000000000,4.440000000000001,2.830000000000000,1.480000000000000,0.820000000000000,3.530000000000000,"3",0.000000000000000,-123.750000000000000,47.750000000000000,-123.750000000000000,47.750000000000000,0.174,3358066.322200073860586,50594659.291810937225819,3.186,2.432,3358066.32220007,50594659.2918109
"53","031","01531936","53031",Jefferson,Jefferson County,"06",H1,G4020,,,,A,"4671633827","994992501","+47.8057075","-123.5270572",ALLSKY_SFC_SW_DWN,"2022",47.750000000000000,-123.250000000000000,1.170000000000000,2.030000000000000,2.910000000000000,4.160000000000000,4.550000000000000,5.250000000000000,6.590000000000000,5.980000000000000,4.440000000000001,2.830000000000000,1.480000000000000,0.820000000000000,3.530000000000000,"4",0.000000000000000,-123.250000000000000,47.750000000000000,-123.250000000000000,47.750000000000000,0.174,3358066.322200073860586,50594659.291810937225819,3.186,2.432,3358066.32220007,50594659.2918109
"41","043","01135857","41043",Linn,Linn County,"06",H1,G4020,,,,A,"5929809282","50118766","+44.4888982","-122.5372084",ALLSKY_SFC_SW_DWN,"2022",44.750000000000000,-122.750000000000000,1.670000000000000,2.600000000000000,3.280000000000000,4.160000000000000,5.100000000000000,5.950000000000000,7.480000000000000,6.650000000000000,4.530000000000000,3.360000000000000,1.700000000000000,1.060000000000000,3.970000000000000,"1",0.000000000000000,-122.750000000000000,44.750000000000000,-122.750000000000000,44.750000000000000,0.456,9303110.390627387911081,155411589.818057119846344,13.125,13.125,9303110.39062739,155411589.818057
"41","037","01135854","41037",Lake,Lake County,"06",H1,G4020,,,,A,"21078901105","568489460","+42.7884009","-120.3897896",ALLSKY_SFC_SW_DWN,"2022",42.750000000000000,-121.250000000000000,2.380000000000000,3.610000000000000,4.430000000000000,5.530000000000000,6.580000000000000,7.550000000000000,7.900000000000000,6.880000000000000,5.390000000000000,4.240000000000000,2.280000000000000,1.480000000000000,4.860000000000000,"1",0.000000000000000,-121.250000000000000,42.750000000000000,-121.250000000000000,42.750000000000000,0.030,2202787.981386584695429,73089767.618147581815720,14.209,13.202,2202787.98138658,73089767.6181476
"41","037","01135854","41037",Lake,Lake County,"06",H1,G4020,,,,A,"21078901105","568489460","+42.7884009","-120.3897896",ALLSKY_SFC_SW_DWN,"2022",42.250000000000000,-120.750000000000000,2.360000000000000,3.460000000000000,4.340000000000000,5.490000000000000,6.450000000000000,7.540000000000000,7.980000000000000,6.650000000000000,5.350000000000000,4.210000000000000,2.110000000000000,1.500000000000000,4.790000000000000,"2",0.000000000000000,-120.750000000000000,42.250000000000000,-120.750000000000000,42.250000000000000,0.030,2202787.981386584695429,73089767.618147581815720,13.555,13.202,2202787.98138658,73089767.6181476
"41","037","01135854","41037",Lake,Lake County,"06",H1,G4020,,,,A,"21078901105","568489460","+42.7884009","-120.3897896",ALLSKY_SFC_SW_DWN,"2022",42.250000000000000,-120.250000000000000,2.360000000000000,3.460000000000000,4.340000000000000,5.490000000000000,6.450000000000000,7.540000000000000,7.980000000000000,6.650000000000000,5.350000000000000,4.210000000000000,2.110000000000000,1.500000000000000,4.790000000000000,"3",0.000000000000000,-120.250000000000000,42.250000000000000,-120.250000000000000,42.250000000000000,0.030,2202787.981386584695429,73089767.618147581815720,13.555,13.202,2202787.98138658,73089767.6181476
"41","037","01135854","41037",Lake,Lake County,"06",H1,G4020,,,,A,"21078901105","568489460","+42.7884009","-120.3897896",ALLSKY_SFC_SW_DWN,"2022",42.750000000000000,-120.750000000000000,2.360000000000000,3.460000000000000,4.340000000000000,5.490000000000000,6.450000000000000,7.540000000000000,7.980000000000000,6.650000000000000,5.350000000000000,4.210000000000000,2.110000000000000,1.500000000000000,4.790000000000000,"4",0.000000000000000,-120.750000000000000,42.750000000000000,-120.750000000000000,42.750000000000000,0.030,2202787.981386584695429,73089767.618147581815720,13.555,13.202,2202787.98138658,73089767.6181476
"41","037","01135854","41037",Lake,Lake County,"06",H1,G4020,,,,A,"21078901105","568489460","+42.7884009","-120.3897896",ALLSKY_SFC_SW_DWN,"2022",42.750000000000000,-120.250000000000000,2.360000000000000,3.460000000000000,4.340000000000000,5.490000000000000,6.450000000000000,7.540000000000000,7.980000000000000,6.650000000000000,5.350000000000000,4.210000000000000,2.110000000000000,1.500000000000000,4.790000000000000,"5",0.000000000000000,-120.250000000000000,42.750000000000000,-120.250000000000000,42.750000000000000,0.030,2202787.981386584695429,73089767.618147581815720,13.555,13.202,2202787.98138658,73089767.6181476
"41","037","01135854","41037",Lake,Lake County,"06",H1,G4020,,,,A,"21078901105","568489460","+42.7884009","-120.3897896",ALLSKY_SFC_SW_DWN,"2022",42.250000000000000,-119.750000000000000,2.320000000000000,3.320000000000000,4.240000000000000,5.590000000000000,6.500000000000000,7.580000000000000,8.150000000000000,6.640000000000000,5.440000000000000,4.260000000000000,2.040000000000000,1.340000000000000,4.790000000000000,"6",0.000000000000000,-119.750000000000000,42.250000000000000,-119.750000000000000,42.250000000000000,0.030,2202787.981386584695429,73089767.618147581815720,13.555,13.202,2202787.98138658,73089767.6181476
"41","037","01135854","41037",Lake,Lake County,"06",H1,G4020,,,,A,"21078901105","568489460","+42.7884009","-120.3897896",ALLSKY_SFC_SW_DWN,"2022",43.250000000000000,-121.250000000000000,2.140000000000000,3.300000000000000,4.150000000000001,5.340000000000000,6.280000000000000,7.030000000000000,7.760000000000000,6.720000000000000,5.150000000000000,3.950000000000000,2.060000000000000,1.430000000000000,4.620000000000000,"7",0.000000000000000,-121.250000000000000,43.250000000000000,-121.250000000000000,43.250000000000000,0.030,2202787.981386584695429,73089767.618147581815720,11.966,13.202,2202787.98138658,73089767.6181476
"41","037","01135854","41037",Lake,Lake County,"06",H1,G4020,,,,A,"21078901105","568489460","+42.7884009","-120.3897896",ALLSKY_SFC_SW_DWN,"2022",43.250000000000000,-120.750000000000000,2.110000000000000,3.240000000000000,4.160000000000000,5.620000000000000,6.350000000000000,7.130000000000000,7.830000000000000,6.700000000000000,5.260000000000000,4.030000000000000,2.030000000000000,1.450000000000000,4.670000000000000,"8",0.000000000000000,-120.750000000000000,43.250000000000000,-120.750000000000000,43.250000000000000,0.030,2202787.981386584695429,73089767.618147581815720,12.433,13.202,2202787.98138658,73089767.6181476
"41","037","01135854","41037",Lake,Lake County,"06",H1,G4020,,,,A,"21078901105","568489460","+42.7884009","-120.3897896",ALLSKY_SFC_SW_DWN,"2022",43.250000000000000,-120.250000000000000,2.110000000000000,3.240000000000000,4.160000000000000,5.620000000000000,6.350000000000000,7.130000000000000,7.830000000000000,6.700000000000000,5.260000000000000,4.030000000000000,2.030000000000000,1.450000000000000,4.670000000000000,"9",0.000000000000000,-120.250000000000000,43.250000000000000,-120.250000000000000,43.250000000000000,0.030,2202787.981386584695429,73089767.618147581815720,12.433,13.202,2202787.98138658,73089767.6181476
"06","105","00277317","06105",Trinity,Trinity County,"06",H1,G4020,,,,A,"8234265080","73407950","+40.6478582","-123.1146660",ALLSKY_SFC_SW_DWN,"2022",40.750000000000000,-122.750000000000000,2.640000000000000,4.000000000000000,4.890000000000000,5.890000000000000,7.120000000000000,7.950000000000000,8.039999999999999,7.330000000000000,5.490000000000000,4.490000000000000,2.590000000000000,1.620000000000000,5.180000000000000,"1",0.000000000000000,-122.750000000000000,40.750000000000000,-122.750000000000000,40.750000000000000,0.019,552696.140514659462497,15978731.931480498984456,13.907,13.202,552696.140514659,15978731.9314805
"06","105","00277317","06105",Trinity,Trinity County,"06",H1,G4020,,,,A,"8234265080","73407950","+40.6478582","-123.1146660",ALLSKY_SFC_SW_DWN,"2022",40.250000000000000,-123.250000000000000,2.650000000000000,3.860000000000000,4.790000000000000,5.540000000000000,6.680000000000000,7.770000000000000,7.820000000000000,7.280000000000000,5.440000000000000,4.420000000000000,2.570000000000000,1.610000000000000,5.040000000000000,"2",0.000000000000000,-123.250000000000000,40.250000000000000,-123.250000000000000,40.250000000000000,0.019,552696.140514659462497,15978731.931480498984456,12.849,13.202,552696.140514659,15978731.9314805
"06","105","00277317","06105",Trinity,Trinity County,"06",H1,G4020,,,,A,"8234265080","73407950","+40.6478582","-123.1146660",ALLSKY_SFC_SW_DWN,"2022",40.750000000000000,-123.250000000000000,2.650000000000000,3.860000000000000,4.790000000000000,5.540000000000000,6.680000000000000,7.770000000000000,7.820000000000000,7.280000000000000,5.440000000000000,4.420000000000000,2.570000000000000,1.610000000000000,5.040000000000000,"3",0.000000000000000,-123.250000000000000,40.750000000000000,-123.250000000000000,40.750000000000000,0.019,552696.140514659462497,15978731.931480498984456,12.849,13.202,552696.140514659,15978731.9314805
"06","045","00277287","06045",Mendocino,Mendocino County,"06",H1,G4020,,,,A,"9082586851","961786019","+39.4323876","-123.4428811",ALLSKY_SFC_SW_DWN,"2022",39.250000000000000,-123.750000000000000,2.710000000000000,4.000000000000000,4.970000000000000,5.950000000000000,7.190000000000000,7.970000000000000,7.550000000000000,7.100000000000000,5.510000000000000,4.280000000000000,2.830000000000000,1.730000000000000,5.160000000000000,"1",0.000000000000000,-123.750000000000000,39.250000000000000,-123.750000000000000,39.250000000000000,0.121,4164030.159307796042413,122987051.216695487499237,27.781,27.781,4164030.1593078,122987051.216695
"06","045","00277287","06045",Mendocino,Mendocino County,"06",H1,G4020,,,,A,"9082586851","961786019","+39.4323876","-123.4428811",ALLSKY_SFC_SW_DWN,"2022",39.250000000000000,-123.250000000000000,2.710000000000000,4.000000000000000,4.970000000000000,5.950000000000000,7.190000000000000,7.970000000000000,7.550000000000000,7.100000000000000,5.510000000000000,4.280000000000000,2.830000000000000,1.730000000000000,5.160000000000000,"2",0.000000000000000,-123.250000000000000,39.250000000000000,-123.250000000000000,39.250000000000000,0.121,4164030.159307796042413,122987051.216695487499237,27.781,27.781,4164030.1593078,122987051.216695
"06","045","00277287","06045",Mendocino,Mendocino County,"06",H1,G4020,,,,A,"9082586851","961786019","+39.4323876","-123.4428811",ALLSKY_SFC_SW_DWN,"2022",39.750000000000000,-123.750000000000000,2.710000000000000,4.000000000000000,4.970000000000000,5.950000000000000,7.190000000000000,7.970000000000000,7.550000000000000,7.100000000000000,5.510000000000000,4.280000000000000,2.830000000000000,1.730000000000000,5.160000000000000,"3",0.000000000000000,-123.750000000000000,39.750000000000000,-123.750000000000000,39.750000000000000,0.121,4164030.159307796042413,122987051.216695487499237,27.781,27.781,4164030.1593078,122987051.216695
"06","045","00277287","06045",Mendocino,Mendocino County,"06",H1,G4020,,,,A,"9082586851","961786019","+39.4323876","-123.4428811",ALLSKY_SFC_SW_DWN,"2022",39.750000000000000,-123.250000000000000,2.710000000000000,4.000000000000000,4.970000000000000,5.950000000000000,7.190000000000000,7.970000000000000,7.550000000000000,7.100000000000000,5.510000000000000,4.280000000000000,2.830000000000000,1.730000000000000,5.160000000000000,"4",0.000000000000000,-123.250000000000000,39.750000000000000,-123.250000000000000,39.750000000000000,0.121,4164030.159307796042413,122987051.216695487499237,27.781,27.781,4164030.1593078,122987051.216695
"06","027","01804637","06027",Inyo,Inyo County,"06",H1,G4020,,,,A,"26410783053","77280938","+36.5621604","-117.4042092",ALLSKY_SFC_SW_DWN,"2022",37.250000000000000,-118.250000000000000,3.310000000000000,4.480000000000001,5.070000000000000,6.790000000000000,8.050000000000002,8.029999999999999,7.740000000000000,6.470000000000000,5.890000000000000,4.850000000000000,3.080000000000000,2.480000000000000,5.520000000000000,"1",0.000000000000000,-118.250000000000000,37.250000000000000,-118.250000000000000,37.250000000000000,0.027,2422522.193714231252670,41869876.456825390458107,19.399,21.218,2422522.19371423,41869876.4568254
"06","027","01804637","06027",Inyo,Inyo County,"06",H1,G4020,,,,A,"26410783053","77280938","+36.5621604","-117.4042092",ALLSKY_SFC_SW_DWN,"2022",36.250000000000000,-117.750000000000000,3.270000000000000,4.550000000000000,5.660000000000000,7.330000000000000,8.230000000000000,8.220000000000002,7.910000000000000,6.880000000000000,6.050000000000000,5.000000000000000,3.610000000000000,2.740000000000000,5.790000000000000,"2",0.000000000000000,-117.750000000000000,36.250000000000000,-117.750000000000000,36.250000000000000,0.027,2422522.193714231252670,41869876.456825390458107,21.802,21.218,2422522.19371423,41869876.4568254
"06","027","01804637","06027",Inyo,Inyo County,"06",H1,G4020,,,,A,"26410783053","77280938","+36.5621604","-117.4042092",ALLSKY_SFC_SW_DWN,"2022",36.250000000000000,-117.250000000000000,3.270000000000000,4.550000000000000,5.660000000000000,7.330000000000000,8.230000000000000,8.220000000000002,7.910000000000000,6.880000000000000,6.050000000000000,5.000000000000000,3.610000000000000,2.740000000000000,5.790000000000000,"3",0.000000000000000,-117.250000000000000,36.250000000000000,-117.250000000000000,36.250000000000000,0.027,2422522.193714231252670,41869876.456825390458107,21.802,21.218,2422522.19371423,41869876.4568254
"06","027","01804637","06027",Inyo,Inyo County,"06",H1,G4020,,,,A,"26410783053","77280938","+36.5621604","-117.4042092",ALLSKY_SFC_SW_DWN,"2022",36.750000000000000,-117.750000000000000,3.270000000000000,4.550000000000000,5.660000000000000,7.330000000000000,8.230000000000000,8.220000000000002,7.910000000000000,6.880000000000000,6.050000000000000,5.000000000000000,3.610000000000000,2.740000000000000,5.790000000000000,"4",0.000000000000000,-117.750000000000000,36.750000000000000,-117.750000000000000,36.750000000000000,0.027,2422522.193714231252670,41869876.456825390458107,21.802,21.218,2422522.19371423,41869876.4568254
"06","027","01804637","06027",Inyo,Inyo County,"06",H1,G4020,,,,A,"26410783053","77280938","+36.5621604","-117.4042092",ALLSKY_SFC_SW_DWN,"2022",36.750000000000000,-117.250000000000000,3.270000000000000,4.550000000000000,5.660000000000000,7.330000000000000,8.230000000000000,8.220000000000002,7.910000000000000,6.880000000000000,6.050000000000000,5.000000000000000,3.610000000000000,2.740000000000000,5.790000000000000,"5",0.000000000000000,-117.250000000000000,36.750000000000000,-117.250000000000000,36.750000000000000,0.027,2422522.193714231252670,41869876.456825390458107,21.802,21.218,2422522.19371423,41869876.4568254
"06","027","01804637","06027",Inyo,Inyo County,"06",H1,G4020,,,,A,"26410783053","77280938","+36.5621604","-117.4042092",ALLSKY_SFC_SW_DWN,"2022",37.250000000000000,-117.750000000000000,3.210000000000000,4.260000000000000,5.420000000000000,7.340000000000000,8.230000000000000,8.050000000000002,7.840000000000000,6.730000000000000,6.070000000000000,4.860000000000000,3.440000000000000,2.490000000000000,5.670000000000000,"6",0.000000000000000,-117.750000000000000,37.250000000000000,-117.750000000000000,37.250000000000000,0.027,2422522.193714231252670,41869876.456825390458107,20.734,21.218,2422522.19371423,41869876.4568254
"06","027","01804637","06027",Inyo,Inyo County,"06",H1,G4020,,,,A,"26410783053","77280938","+36.5621604","-117.4042092",ALLSKY_SFC_SW_DWN,"2022",36.250000000000000,-116.750000000000000,3.320000000000000,4.670000000000000,5.740000000000000,7.380000000000000,8.320000000000000,8.350000000000000,7.730000000000000,6.780000000000000,6.010000000000000,5.020000000000000,3.580000000000000,2.740000000000000,5.810000000000000,"7",0.000000000000000,-116.750000000000000,36.250000000000000,-116.750000000000000,36.250000000000000,0.027,2422522.193714231252670,41869876.456825390458107,21.979,21.218,2422522.19371423,41869876.4568254
"06","027","01804637","06027",Inyo,Inyo County,"06",H1,G4020,,,,A,"26410783053","77280938","+36.5621604","-117.4042092",ALLSKY_SFC_SW_DWN,"2022",36.250000000000000,-116.250000000000000,3.320000000000000,4.670000000000000,5.740000000000000,7.380000000000000,8.320000000000000,8.350000000000000,7.730000000000000,6.780000000000000,6.010000000000000,5.020000000000000,3.580000000000000,2.740000000000000,5.810000000000000,"8",0.000000000000000,-116.250000000000000,36.250000000000000,-116.250000000000000,36.250000000000000,0.027,2422522.193714231252670,41869876.456825390458107,21.979,21.218,2422522.19371423,41869876.4568254
"06","027","01804637","06027",Inyo,Inyo County,"06",H1,G4020,,,,A,"26410783053","77280938","+36.5621604","-117.4042092",ALLSKY_SFC_SW_DWN,"2022",36.750000000000000,-118.250000000000000,3.180000000000000,4.270000000000000,5.260000000000000,6.880000000000000,7.980000000000000,8.170000000000000,7.850000000000000,6.790000000000000,5.790000000000000,4.840000000000000,3.280000000000000,2.290000000000000,5.550000000000000,"9",0.000000000000000,-118.250000000000000,36.750000000000000,-118.250000000000000,36.750000000000000,0.027,2422522.193714231252670,41869876.456825390458107,19.666,21.218,2422522.19371423,41869876.4568254
"41","069","01135865","41069",Wheeler,Wheeler County,"06",H1,G4020,,,,A,"4444475029","1241033","+44.7364146","-120.0268608",ALLSKY_SFC_SW_DWN,"2022",44.750000000000000,-120.250000000000000,1.840000000000000,3.040000000000000,3.840000000000000,4.930000000000000,5.990000000000000,6.810000000000000,7.900000000000000,6.610000000000000,5.020000000000000,3.700000000000000,1.890000000000000,1.300000000000000,4.410000000000000,"1",0.000000000000000,-120.250000000000000,44.750000000000000,-120.250000000000000,44.750000000000000,0.005,73415.608666567321052,1618573.542666045017540,1.808,1.766,73415.6086665673,1618573.54266605
"41","069","01135865","41069",Wheeler,Wheeler County,"06",H1,G4020,,,,A,"4444475029","1241033","+44.7364146","-120.0268608",ALLSKY_SFC_SW_DWN,"2022",44.750000000000000,-119.750000000000000,1.880000000000000,2.940000000000000,3.800000000000000,4.830000000000000,5.620000000000000,6.730000000000000,7.990000000000000,6.620000000000000,4.990000000000000,3.690000000000000,1.910000000000000,1.190000000000000,4.360000000000001,"2",0.000000000000000,-119.750000000000000,44.750000000000000,-119.750000000000000,44.750000000000000,0.005,73415.608666567321052,1618573.542666045017540,1.723,1.766,73415.6086665673,1618573.54266605
