-BEGIN HEADER-
NASA/POWER CERES/MERRA2 Native Resolution Monthly and Annual 
Dates (month/day/year): 01/01/2021 through 12/31/2022 
Location: Regional 
Elevation from MERRA-2: Average for 0.5 x 0.625 degree lat/lon region = na meters
The value for missing source data that cannot be computed or is outside of the sources availability range: -999 
Parameter(s): 
WS50M     MERRA-2 Wind Speed at 50 Meters (m/s) 
-END HEADER-
PARAMETER,YEAR,LAT,LON,JAN,FEB,MAR,APR,MAY,JUN,JUL,AUG,SEP,OCT,NOV,DEC,ANN
WS50M,2021,35.75,-114.75,5.08,5.64,5.65,5.94,5.65,5.46,4.55,5.21,4.68,4.9,4.64,5.2,5.21
WS50M,2021,35.75,-115.25,5.27,5.76,5.83,6.19,5.84,5.58,4.34,4.92,4.7,5.06,4.83,5.38,5.3
WS50M,2021,35.75,-115.75,4.95,5.31,5.61,5.69,5.53,5.34,4.2,4.65,4.48,4.84,4.41,5.13,5.01
WS50M,2021,35.75,-116.25,4.32,4.92,5.29,5.14,5.34,5.16,4.48,4.64,4.44,4.32,3.63,4.54,4.68
WS50M,2021,35.75,-116.75,4.25,4.82,5.43,5.28,5.43,5.44,4.6,4.81,4.63,4.33,3.78,4.55,4.78
WS50M,2021,35.75,-117.25,4.46,4.67,5.39,5.36,5.46,5.49,4.64,4.83,4.73,4.35,4.03,4.58,4.83
WS50M,2021,35.75,-117.75,4.56,4.69,5.35,5.5,5.57,5.43,4.59,4.83,4.73,4.38,4.18,4.58,4.87
WS50M,2021,35.75,-118.25,4.4,4.59,5.02,5.23,5.35,5.01,4.24,4.51,4.38,4.19,4.0,4.35,4.61
WS50M,2021,35.75,-118.75,3.98,3.57,3.66,3.46,3.84,3.62,3.18,3.16,3.17,3.4,3.21,3.53,3.48
WS50M,2021,36.25,-114.25,4.49,4.81,5.26,5.38,5.21,5.21,4.16,5.09,4.37,4.55,4.2,4.87,4.8
WS50M,2021,36.25,-114.75,4.81,5.26,5.32,5.67,5.42,5.27,4.0,4.8,4.46,4.65,4.5,4.94,4.92
WS50M,2021,36.25,-115.25,4.96,5.54,5.51,5.85,5.55,5.36,3.83,4.57,4.5,4.85,4.63,5.08,5.01
WS50M,2021,36.25,-115.75,4.8,5.42,5.61,5.6,5.44,5.36,3.93,4.59,4.53,4.88,4.39,5.03,4.96
WS50M,2021,36.25,-116.25,4.64,4.99,5.29,5.03,5.18,5.31,4.43,4.77,4.66,4.63,4.1,4.87,4.82
WS50M,2021,36.25,-116.75,3.96,4.4,4.66,4.36,4.51,4.79,4.09,4.14,3.98,4.02,3.47,4.12,4.21
WS50M,2021,36.25,-117.25,3.63,3.89,4.24,4.13,4.32,4.55,3.9,3.82,3.73,3.68,3.22,3.68,3.9
WS50M,2021,36.25,-117.75,3.59,3.74,4.22,4.28,4.42,4.41,3.72,3.76,3.71,3.61,3.2,3.74,3.87
WS50M,2021,36.25,-118.25,3.63,3.72,4.16,4.26,4.32,4.07,3.4,3.63,3.58,3.56,3.17,3.87,3.78
WS50M,2021,36.25,-118.75,3.37,2.97,2.98,3.02,3.28,3.12,2.71,2.75,2.85,2.98,2.89,2.93,2.99
WS50M,2021,36.75,-114.25,5.11,5.2,5.54,5.82,5.48,5.38,3.81,4.91,4.54,4.88,4.76,5.22,5.05
WS50M,2021,36.75,-114.75,4.89,5.31,5.15,5.51,5.25,5.08,3.63,4.49,4.31,4.66,4.42,4.82,4.79
WS50M,2021,36.75,-115.25,4.74,5.39,5.21,5.4,5.25,5.05,3.55,4.35,4.3,4.7,4.3,4.79,4.75
WS50M,2021,36.75,-115.75,4.87,5.49,5.62,5.51,5.43,5.35,3.8,4.62,4.61,4.97,4.49,5.12,4.98
WS50M,2021,36.75,-116.25,5.41,5.72,5.76,5.58,5.5,5.66,4.47,4.99,5.02,5.27,4.89,5.49,5.31
WS50M,2021,36.75,-116.75,4.73,5.28,5.04,4.92,4.89,5.04,4.37,4.43,4.37,4.71,4.18,4.65,4.71
WS50M,2021,36.75,-117.25,3.8,4.32,4.15,4.19,4.36,4.35,3.94,3.72,3.61,3.87,3.32,3.63,3.94
WS50M,2021,36.75,-117.75,3.2,3.64,3.76,3.82,4.03,3.92,3.42,3.3,3.18,3.36,2.76,3.33,3.48
WS50M,2021,36.75,-118.25,3.12,3.4,3.74,3.69,3.78,3.66,2.98,3.15,3.06,3.25,2.64,3.64,3.34
WS50M,2021,36.75,-118.75,3.39,3.11,3.18,3.16,3.2,3.13,2.66,2.83,2.79,3.01,2.83,3.46,3.06
WS50M,2021,37.25,-114.25,5.73,5.87,6.03,6.37,5.89,5.62,3.77,4.94,4.93,5.39,5.3,5.65,5.45
WS50M,2021,37.25,-114.75,5.22,5.65,5.57,5.81,5.55,5.36,3.75,4.69,4.67,5.13,4.76,5.19,5.11
WS50M,2021,37.25,-115.25,4.9,5.59,5.48,5.5,5.43,5.27,3.72,4.55,4.57,5.01,4.46,5.02,4.95
WS50M,2021,37.25,-115.75,5.09,5.87,5.83,5.64,5.59,5.52,3.91,4.73,4.8,5.2,4.66,5.32,5.17
WS50M,2021,37.25,-116.25,5.68,6.39,6.25,5.99,5.77,5.91,4.61,5.16,5.21,5.73,5.09,5.83,5.63
WS50M,2021,37.25,-116.75,5.51,6.35,5.91,5.83,5.64,5.62,4.88,4.96,4.99,5.64,4.83,5.53,5.47
WS50M,2021,37.25,-117.25,4.68,5.55,5.06,5.12,5.18,4.86,4.42,4.24,4.16,4.78,3.94,4.52,4.7
WS50M,2021,37.25,-117.75,3.72,4.56,4.27,4.28,4.48,4.12,3.63,3.52,3.39,3.88,3.05,3.74,3.88
WS50M,2021,37.25,-118.25,3.28,3.88,3.94,3.78,3.87,3.72,2.97,3.17,3.04,3.47,2.73,3.8,3.47
WS50M,2021,37.25,-118.75,4.06,4.0,4.24,4.07,3.88,3.77,2.93,3.35,3.23,3.86,3.46,4.95,3.82
WS50M,2021,37.75,-114.25,5.89,6.14,6.64,6.66,6.43,6.06,4.03,5.42,5.5,5.87,5.64,6.25,5.88
WS50M,2021,37.75,-114.75,5.43,5.91,6.18,6.11,6.01,5.88,4.03,5.15,5.21,5.63,5.11,5.74,5.53
WS50M,2021,37.75,-115.25,5.04,5.82,5.89,5.68,5.67,5.68,4.0,4.84,4.93,5.4,4.61,5.37,5.24
WS50M,2021,37.75,-115.75,4.96,5.93,5.91,5.55,5.54,5.62,4.08,4.71,4.85,5.32,4.44,5.33,5.18
WS50M,2021,37.75,-116.25,5.25,6.14,6.17,5.77,5.69,5.81,4.55,4.98,5.08,5.61,4.71,5.71,5.45
WS50M,2021,37.75,-116.75,5.33,6.33,6.07,5.98,5.88,5.73,4.85,4.97,5.0,5.8,4.68,5.74,5.52
WS50M,2021,37.75,-117.25,4.89,5.97,5.58,5.58,5.62,5.17,4.48,4.45,4.4,5.29,4.03,5.08,5.04
WS50M,2021,37.75,-117.75,4.16,5.25,4.86,4.8,4.93,4.41,3.73,3.79,3.66,4.45,3.28,4.27,4.29
WS50M,2021,37.75,-118.25,3.71,4.61,4.36,4.19,4.24,3.89,3.06,3.38,3.22,3.9,3.05,4.15,3.81
WS50M,2021,37.75,-118.75,4.46,4.8,4.85,4.65,4.36,4.23,3.09,3.66,3.53,4.62,4.05,5.92,4.35
WS50M,2021,38.25,-114.25,5.41,5.84,6.48,6.13,6.19,6.06,4.12,5.47,5.42,5.75,5.18,6.32,5.69
WS50M,2021,38.25,-114.75,5.1,5.68,6.11,5.79,5.81,5.89,4.06,5.15,5.12,5.59,4.75,5.74,5.4
WS50M,2021,38.25,-115.25,4.73,5.55,5.8,5.46,5.43,5.66,3.99,4.75,4.8,5.35,4.26,5.28,5.09
WS50M,2021,38.25,-115.75,4.57,5.55,5.67,5.32,5.26,5.49,3.98,4.47,4.64,5.17,4.02,5.12,4.94
WS50M,2021,38.25,-116.25,4.92,5.94,5.77,5.57,5.57,5.59,4.22,4.7,4.77,5.3,4.32,5.38,5.16
WS50M,2021,38.25,-116.75,5.0,6.09,5.73,5.69,5.76,5.47,4.32,4.66,4.56,5.52,4.29,5.46,5.2
WS50M,2021,38.25,-117.25,4.8,5.86,5.54,5.45,5.55,5.01,4.05,4.32,4.14,5.33,3.93,5.21,4.92
WS50M,2021,38.25,-117.75,4.41,5.36,5.11,4.89,5.04,4.43,3.56,3.85,3.65,4.73,3.47,4.72,4.43
WS50M,2021,38.25,-118.25,4.07,4.87,4.62,4.34,4.49,3.95,3.08,3.49,3.31,4.14,3.27,4.49,4.0
WS50M,2021,38.25,-118.75,4.19,4.89,4.5,4.36,4.29,3.85,2.93,3.46,3.41,4.4,3.8,5.38,4.12
WS50M,2021,38.75,-114.25,4.77,5.5,5.7,5.2,5.21,5.5,3.82,4.8,4.68,5.2,4.25,5.87,5.04
WS50M,2021,38.75,-114.75,4.7,5.48,5.64,5.2,5.11,5.49,3.85,4.66,4.6,5.24,4.15,5.46,4.96
WS50M,2021,38.75,-115.25,4.66,5.58,5.65,5.31,5.09,5.5,3.89,4.5,4.5,5.29,4.04,5.21,4.93
WS50M,2021,38.75,-115.75,4.77,5.9,5.7,5.47,5.2,5.49,3.9,4.37,4.41,5.33,4.01,5.22,4.98
WS50M,2021,38.75,-116.25,5.2,6.52,5.75,5.64,5.48,5.47,3.91,4.51,4.45,5.46,4.24,5.59,5.18
WS50M,2021,38.75,-116.75,4.95,6.08,5.45,5.25,5.28,5.03,3.72,4.27,4.06,5.34,4.01,5.48,4.9
WS50M,2021,38.75,-117.25,4.79,5.6,5.25,4.93,5.08,4.63,3.56,4.04,3.82,5.16,3.88,5.36,4.67
WS50M,2021,38.75,-117.75,4.69,5.13,5.03,4.57,4.82,4.28,3.38,3.76,3.63,4.82,3.75,5.24,4.42
WS50M,2021,38.75,-118.25,4.46,4.7,4.66,4.18,4.51,3.95,3.16,3.47,3.42,4.32,3.54,5.0,4.11
WS50M,2021,38.75,-118.75,3.73,4.32,4.0,3.89,4.15,3.5,2.92,3.25,3.25,3.83,3.15,4.36,3.69
WS50M,2021,39.25,-114.25,4.39,5.43,5.08,4.61,4.4,5.01,3.51,4.1,4.05,4.81,3.65,5.53,4.54
WS50M,2021,39.25,-114.75,4.56,5.53,5.25,4.79,4.54,5.19,3.67,4.16,4.17,4.99,3.81,5.44,4.67
WS50M,2021,39.25,-115.25,4.81,5.78,5.51,5.11,4.79,5.42,3.85,4.26,4.28,5.29,4.01,5.47,4.88
WS50M,2021,39.25,-115.75,5.08,6.17,5.69,5.38,4.99,5.48,3.88,4.26,4.25,5.55,4.17,5.65,5.04
WS50M,2021,39.25,-116.25,5.32,6.57,5.7,5.4,5.1,5.25,3.68,4.24,4.23,5.61,4.31,5.98,5.11
WS50M,2021,39.25,-116.75,4.88,5.85,5.12,4.85,4.75,4.65,3.41,3.89,3.88,5.1,3.96,5.6,4.65
WS50M,2021,39.25,-117.25,4.66,5.22,4.77,4.46,4.58,4.3,3.3,3.68,3.75,4.76,3.79,5.37,4.38
WS50M,2021,39.25,-117.75,4.59,4.73,4.57,4.18,4.45,4.06,3.23,3.5,3.66,4.52,3.69,5.26,4.2
WS50M,2021,39.25,-118.25,4.42,4.38,4.39,4.01,4.34,3.9,3.16,3.35,3.53,4.25,3.49,4.99,4.02
WS50M,2021,39.25,-118.75,3.7,4.21,4.07,4.0,4.33,3.86,3.18,3.36,3.46,3.78,3.01,4.08,3.75
WS50M,2021,39.75,-114.25,4.41,5.91,5.01,4.6,4.2,4.99,3.57,3.95,3.86,4.9,3.69,5.84,4.57
WS50M,2021,39.75,-114.75,4.63,5.9,5.07,4.69,4.31,5.12,3.73,4.01,4.01,4.99,3.85,5.83,4.67
WS50M,2021,39.75,-115.25,4.77,5.8,5.14,4.78,4.44,5.22,3.79,4.04,4.12,5.11,3.95,5.71,4.73
WS50M,2021,39.75,-115.75,4.85,5.78,5.17,4.84,4.51,5.16,3.71,3.97,4.11,5.2,4.04,5.66,4.74
WS50M,2021,39.75,-116.25,5.01,6.06,5.25,4.95,4.71,5.01,3.59,3.96,4.23,5.25,4.24,5.86,4.84
WS50M,2021,39.75,-116.75,4.81,5.61,4.81,4.66,4.57,4.61,3.49,3.81,4.07,4.87,4.04,5.58,4.57
WS50M,2021,39.75,-117.25,4.52,4.98,4.4,4.31,4.4,4.3,3.38,3.59,3.88,4.46,3.74,5.17,4.26
WS50M,2021,39.75,-117.75,4.2,4.43,4.12,4.01,4.23,4.02,3.2,3.33,3.65,4.11,3.38,4.7,3.95
WS50M,2021,39.75,-118.25,3.93,4.2,4.05,3.95,4.2,3.92,3.12,3.21,3.53,3.9,3.08,4.27,3.78
WS50M,2021,39.75,-118.75,3.81,4.53,4.32,4.34,4.59,4.28,3.45,3.53,3.79,3.89,3.05,4.05,3.96
WS50M,2021,40.25,-114.25,4.38,6.47,5.14,4.83,4.3,5.15,3.8,4.09,3.86,5.03,3.79,6.2,4.74
WS50M,2021,40.25,-114.75,4.62,6.38,5.01,4.76,4.29,5.1,3.82,4.03,3.92,5.02,3.91,6.11,4.74
WS50M,2021,40.25,-115.25,4.63,6.0,4.82,4.62,4.27,5.01,3.73,3.89,3.97,4.9,3.87,5.75,4.61
WS50M,2021,40.25,-115.75,4.52,5.62,4.67,4.52,4.26,4.88,3.61,3.75,3.99,4.75,3.81,5.45,4.48
WS50M,2021,40.25,-116.25,4.67,5.73,4.79,4.66,4.53,4.88,3.67,3.84,4.2,4.82,4.03,5.56,4.61
WS50M,2021,40.25,-116.75,4.56,5.37,4.49,4.47,4.47,4.6,3.57,3.8,4.08,4.62,3.88,5.26,4.42
WS50M,2021,40.25,-117.25,4.23,4.82,4.16,4.21,4.31,4.32,3.42,3.61,3.82,4.25,3.53,4.73,4.11
WS50M,2021,40.25,-117.75,3.91,4.41,3.97,4.03,4.19,4.11,3.25,3.37,3.58,3.93,3.18,4.24,3.84
WS50M,2021,40.25,-118.25,3.8,4.38,4.04,4.1,4.26,4.11,3.24,3.3,3.55,3.84,3.02,4.04,3.81
WS50M,2021,40.25,-118.75,4.07,4.88,4.46,4.62,4.71,4.52,3.68,3.66,3.96,4.12,3.25,4.34,4.18
WS50M,2021,40.75,-114.25,4.17,6.67,5.09,4.95,4.49,5.19,3.81,4.13,3.86,4.82,3.68,5.84,4.71
WS50M,2021,40.75,-114.75,4.49,6.68,4.99,4.85,4.44,5.12,3.79,4.02,3.92,4.91,3.86,5.92,4.74
WS50M,2021,40.75,-115.25,4.61,6.36,4.84,4.72,4.42,5.1,3.77,3.9,4.01,4.82,3.86,5.74,4.67
WS50M,2021,40.75,-115.75,4.58,6.03,4.75,4.68,4.49,5.12,3.82,3.9,4.12,4.68,3.83,5.52,4.62
WS50M,2021,40.75,-116.25,4.66,5.89,4.8,4.75,4.7,5.1,3.93,4.05,4.31,4.73,3.97,5.43,4.69
WS50M,2021,40.75,-116.75,4.55,5.41,4.56,4.56,4.61,4.85,3.76,4.0,4.21,4.63,3.91,5.08,4.5
WS50M,2021,40.75,-117.25,4.24,5.02,4.25,4.33,4.41,4.51,3.55,3.78,3.9,4.32,3.58,4.64,4.2
WS50M,2021,40.75,-117.75,4.03,4.79,4.12,4.24,4.29,4.31,3.43,3.57,3.67,4.08,3.31,4.38,4.01
WS50M,2021,40.75,-118.25,4.04,4.78,4.22,4.35,4.35,4.34,3.51,3.51,3.66,4.05,3.24,4.4,4.03
WS50M,2021,40.75,-118.75,4.2,5.08,4.5,4.71,4.61,4.56,3.79,3.69,3.9,4.26,3.31,4.57,4.26
WS50M,2021,41.25,-114.25,4.58,7.18,5.37,5.38,5.03,5.41,3.94,4.44,4.26,4.99,4.08,5.85,5.03
WS50M,2021,41.25,-114.75,4.91,7.29,5.38,5.3,4.92,5.37,3.91,4.34,4.34,5.12,4.28,6.16,5.1
WS50M,2021,41.25,-115.25,5.04,7.14,5.32,5.2,4.86,5.38,3.94,4.25,4.37,5.08,4.26,6.16,5.07
WS50M,2021,41.25,-115.75,5.07,6.92,5.26,5.16,4.88,5.42,4.03,4.28,4.43,4.99,4.23,6.02,5.04
WS50M,2021,41.25,-116.25,5.13,6.5,5.21,5.09,4.91,5.33,4.09,4.3,4.49,5.05,4.36,5.85,5.02
WS50M,2021,41.25,-116.75,5.14,5.98,5.09,5.04,4.91,5.29,4.08,4.36,4.55,5.06,4.41,5.64,4.96
WS50M,2021,41.25,-117.25,4.76,5.52,4.74,4.77,4.66,4.92,3.87,4.12,4.25,4.74,4.03,5.16,4.62
WS50M,2021,41.25,-117.75,4.38,5.17,4.46,4.55,4.47,4.6,3.73,3.86,3.93,4.41,3.62,4.75,4.32
WS50M,2021,41.25,-118.25,4.19,5.04,4.41,4.5,4.45,4.47,3.77,3.74,3.78,4.24,3.37,4.55,4.2
WS50M,2021,41.25,-118.75,4.15,5.29,4.54,4.64,4.59,4.55,3.95,3.82,3.85,4.27,3.29,4.57,4.29
WS50M,2021,41.75,-114.25,5.54,7.98,5.91,5.93,5.43,5.6,4.19,4.8,4.74,5.64,5.01,6.84,5.62
WS50M,2021,41.75,-114.75,5.89,8.25,6.04,5.96,5.33,5.57,4.24,4.81,4.85,5.8,5.28,7.25,5.76
WS50M,2021,41.75,-115.25,6.02,8.22,6.01,5.87,5.18,5.47,4.25,4.73,4.83,5.81,5.32,7.37,5.74
WS50M,2021,41.75,-115.75,5.99,7.93,5.89,5.72,5.04,5.38,4.22,4.61,4.76,5.75,5.28,7.29,5.64
WS50M,2021,41.75,-116.25,5.91,7.29,5.71,5.54,4.95,5.37,4.21,4.47,4.71,5.7,5.21,7.02,5.5
WS50M,2021,41.75,-116.75,5.99,7.07,5.76,5.6,5.1,5.49,4.32,4.64,4.79,5.76,5.23,6.83,5.54
WS50M,2021,41.75,-117.25,5.64,6.59,5.47,5.35,5.0,5.25,4.18,4.5,4.58,5.48,4.9,6.29,5.26
WS50M,2021,41.75,-117.75,5.19,6.07,5.11,5.03,4.84,4.89,4.01,4.26,4.27,5.08,4.49,5.71,4.9
WS50M,2021,41.75,-118.25,4.87,5.75,4.87,4.81,4.74,4.63,3.95,4.07,4.04,4.77,4.19,5.34,4.66
WS50M,2021,41.75,-118.75,4.85,5.88,4.91,4.8,4.82,4.65,4.04,4.07,4.01,4.75,4.15,5.35,4.68
WS50M,2022,32.75,-114.25,5.35,6.35,5.92,5.71,5.29,4.79,4.87,3.86,4.36,4.21,5.54,4.03,5.01
WS50M,2022,32.75,-114.75,5.23,6.19,5.54,5.46,4.9,4.47,4.47,3.91,4.42,4.12,5.5,3.96,4.84
WS50M,2022,32.75,-115.25,4.93,5.93,5.46,5.7,5.2,4.63,4.46,3.84,4.47,4.08,5.27,3.88,4.81
WS50M,2022,32.75,-115.75,4.55,5.7,5.74,6.4,6.09,5.25,4.82,3.77,4.52,4.05,5.03,3.9,4.98
WS50M,2022,32.75,-116.25,4.3,5.55,5.75,6.75,6.57,5.64,5.04,3.86,4.68,3.85,5.11,4.2,5.1
